"plasticidade";"replications";"speciation";"extinction";"diversif";"traitevolution";"timestep";"timesimulation";"speciestotal"
0,1;1;1,01;0,14;0,87;0,000119040970496167;9;92;93
0;0;0;0;0;0;0;0;0
0,1;1;1,01;0,14;0,87;6,86106427547562e-05;7;94;95
0;0;0;0;0;0;0;0;0
0,1;1;1;0,14;0,86;8,22879955768977e-05;5;96;96
0;0;0;0;0;0;0;0;0
0,1;1;1;0,13;0,87;9,15733262678177e-05;3;98;98
0;0;0;0;0;0;0;0;0
0,1;1;1,01;0,13;0,88;8,4889581375433e-05;1;100;101
0;0;0;0;0;0;0;0;0
0,2;1;0,5;0;0,5;0,000826584483988868;99;2;1
0;0;0;0;0;0;0;0;0
0,2;1;0,25;0;0,25;0,000477390042016468;97;4;1
0;0;0;0;0;0;0;0;0
0,2;1;0,17;0;0,17;0,00101525944441716;95;6;1
0;0;0;0;0;0;0;0;0
0,2;1;1;0;1;0,00018055039458658;93;8;8
0;0;0;0;0;0;0;0;0
0,2;1;0,8;0;0,8;0,000115833505377121;91;10;8
0;0;0;0;0;0;0;0;0
0,2;1;0,67;0;0,67;0,000223515412793751;89;12;8
0;0;0;0;0;0;0;0;0
0,2;1;0,64;0;0,64;0,000130157368468498;87;14;9
0;0;0;0;0;0;0;0;0
0,2;1;0,56;0;0,56;0,000106114659606826;85;16;9
0;0;0;0;0;0;0;0;0
0,2;1;0,5;0,06;0,44;0,000147353267901482;83;18;9
0;0;0;0;0;0;0;0;0
0,2;1;0,5;0,05;0,45;0,000127744985703608;81;20;10
0;0;0;0;0;0;0;0;0
0,2;1;0,45;0,05;0,4;0,000173120325353511;79;22;10
0;0;0;0;0;0;0;0;0
0,2;1;0,5;0,08;0,42;0,000142062479716456;77;24;12
0;0;0;0;0;0;0;0;0
0,2;1;0,5;0,08;0,42;0,000127344152540609;75;26;13
0;0;0;0;0;0;0;0;0
0,2;1;0,46;0,07;0,39;7,8616172475386e-05;73;28;13
0;0;0;0;0;0;0;0;0
0,2;1;0,43;0,07;0,36;0,000131054426124271;71;30;13
0;0;0;0;0;0;0;0;0
0,2;1;0,41;0,06;0,35;0,000117756326199004;69;32;13
0;0;0;0;0;0;0;0;0
0,2;1;0,38;0,06;0,32;6,95138889364657e-05;67;34;13
0;0;0;0;0;0;0;0;0
0,2;1;0,39;0,06;0,33;6,47894427176751e-05;65;36;14
0;0;0;0;0;0;0;0;0
0,2;1;0,39;0,05;0,34;8,88938407429564e-05;63;38;15
0;0;0;0;0;0;0;0;0
0,2;1;0,4;0,05;0,35;8,55497887053435e-05;61;40;16
0;0;0;0;0;0;0;0;0
0,2;1;0,45;0,05;0,4;0,000117300929212814;59;42;19
0;0;0;0;0;0;0;0;0
0,2;1;0,43;0,05;0,38;0,000103158193285525;57;44;19
0;0;0;0;0;0;0;0;0
0,2;1;0,41;0,04;0,37;8,37378488543075e-05;55;46;19
0;0;0;0;0;0;0;0;0
0,2;1;0,4;0,04;0,36;0,000123113257352032;53;48;19
0;0;0;0;0;0;0;0;0
0,2;1;0,38;0,04;0,34;9,42666222749486e-05;51;50;19
0;0;0;0;0;0;0;0;0
0,2;1;0,38;0,08;0,3;0,000144884674118179;49;52;20
0;0;0;0;0;0;0;0;0
0,2;1;0,39;0,07;0,32;9,66934128484391e-05;47;54;21
0;0;0;0;0;0;0;0;0
0,2;1;0,38;0,07;0,31;6,4997939045137e-05;45;56;21
0;0;0;0;0;0;0;0;0
0,2;1;0,64;0,07;0,57;0,000159671813234756;43;58;37
0;0;0;0;0;0;0;0;0
0,2;1;0,63;0,07;0,56;0,000108381908938859;41;60;38
0;0;0;0;0;0;0;0;0
0,2;1;0,61;0,06;0,55;0,000125428726621982;39;62;38
0;0;0;0;0;0;0;0;0
0,2;1;0,59;0,06;0,53;0,000132499292067182;37;64;38
0;0;0;0;0;0;0;0;0
0,2;1;0,67;0,06;0,61;0,00021182695317011;35;66;44
0;0;0;0;0;0;0;0;0
0,2;1;0,65;0,09;0,56;0,000184318400426218;33;68;44
0;0;0;0;0;0;0;0;0
0,2;1;0,63;0,14;0,49;0,000124187253388322;31;70;44
0;0;0;0;0;0;0;0;0
0,2;1;0,67;0,14;0,53;0,000186549458913637;29;72;48
0;0;0;0;0;0;0;0;0
0,2;1;0,69;0,19;0,5;0,000124832513051104;27;74;51
0;0;0;0;0;0;0;0;0
0,2;1;0,76;0,18;0,58;0,000105764724158269;25;76;58
0;0;0;0;0;0;0;0;0
0,2;1;0,82;0,18;0,64;9,74826734842271e-05;23;78;64
0;0;0;0;0;0;0;0;0
0,2;1;0,81;0,17;0,64;8,11625695639892e-05;21;80;65
0;0;0;0;0;0;0;0;0
0,2;1;0,79;0,17;0,62;6,1551129887314e-05;19;82;65
0;0;0;0;0;0;0;0;0
0,2;1;0,8;0,17;0,63;5,37860436371335e-05;17;84;67
0;0;0;0;0;0;0;0;0
0,2;1;0,79;0,16;0,63;6,32973721114818e-05;15;86;68
0;0;0;0;0;0;0;0;0
0,2;1;0,84;0,16;0,68;6,06548367597376e-05;13;88;74
0;0;0;0;0;0;0;0;0
0,2;1;0,84;0,16;0,68;7,43984289051674e-05;11;90;76
0;0;0;0;0;0;0;0;0
0,2;1;1,07;0,15;0,92;0,000111434823851274;9;92;98
0;0;0;0;0;0;0;0;0
0,2;1;1,04;0,15;0,89;6,88125077648729e-05;7;94;98
0;0;0;0;0;0;0;0;0
0,2;1;1,04;0,15;0,89;7,37796065047033e-05;5;96;100
0;0;0;0;0;0;0;0;0
0,2;1;1,03;0,14;0,89;7,83543645585417e-05;3;98;101
0;0;0;0;0;0;0;0;0
0,2;1;1,02;0,14;0,88;7,19504743439722e-05;1;100;102
0;0;0;0;0;0;0;0;0
0,3;1;0,5;0;0,5;0,000826386250072808;99;2;1
0;0;0;0;0;0;0;0;0
0,3;1;0,25;0;0,25;0,000476617081172692;97;4;1
0;0;0;0;0;0;0;0;0
0,3;1;0,17;0;0,17;0,00101489557104156;95;6;1
0;0;0;0;0;0;0;0;0
0,3;1;1;0;1;0,000197509743567033;93;8;8
0;0;0;0;0;0;0;0;0
0,3;1;0,8;0;0,8;0,000154244041137258;91;10;8
0;0;0;0;0;0;0;0;0
0,3;1;0,67;0;0,67;0,000115260919519019;89;12;8
0;0;0;0;0;0;0;0;0
0,3;1;0,71;0;0,71;0,000275193190788791;87;14;10
0;0;0;0;0;0;0;0;0
0,3;1;0,62;0;0,62;0,000211032993001045;85;16;10
0;0;0;0;0;0;0;0;0
0,3;1;0,56;0,06;0,5;0,000124208502374283;83;18;10
0;0;0;0;0;0;0;0;0
0,3;1;0,5;0,05;0,45;0,000176826118820882;81;20;10
0;0;0;0;0;0;0;0;0
0,3;1;0,59;0,05;0,54;0,000266072882188724;79;22;13
0;0;0;0;0;0;0;0;0
0,3;1;0,58;0,04;0,54;0,000158159889841215;77;24;14
0;0;0;0;0;0;0;0;0
0,3;1;0,54;0,04;0,5;8,03615749513141e-05;75;26;14
0;0;0;0;0;0;0;0;0
0,3;1;0,5;0,04;0,46;9,69421740894624e-05;73;28;14
0;0;0;0;0;0;0;0;0
0,3;1;0,5;0,03;0,47;9,91771329931843e-05;71;30;15
0;0;0;0;0;0;0;0;0
0,3;1;0,47;0,03;0,44;7,4500586524017e-05;69;32;15
0;0;0;0;0;0;0;0;0
0,3;1;0,44;0,03;0,41;9,70647880305474e-05;67;34;15
0;0;0;0;0;0;0;0;0
0,3;1;0,47;0,03;0,44;6,79713156730552e-05;65;36;17
0;0;0;0;0;0;0;0;0
0,3;1;0,5;0,03;0,47;0,00010280547999193;63;38;19
0;0;0;0;0;0;0;0;0
0,3;1;0,52;0,03;0,49;0,000148129537974449;61;40;21
0;0;0;0;0;0;0;0;0
0,3;1;0,62;0,02;0,6;7,66900415809191e-05;59;42;26
0;0;0;0;0;0;0;0;0
0,3;1;0,59;0,02;0,57;6,30307688870047e-05;57;44;26
0;0;0;0;0;0;0;0;0
0,3;1;0,59;0,02;0,57;9,10747404551582e-05;55;46;27
0;0;0;0;0;0;0;0;0
0,3;1;0,56;0,02;0,54;9,79552217382325e-05;53;48;27
0;0;0;0;0;0;0;0;0
0,3;1;0,56;0,02;0,54;5,75938537666535e-05;51;50;28
0;0;0;0;0;0;0;0;0
0,3;1;0,58;0,08;0,5;0,000110654204138733;49;52;30
0;0;0;0;0;0;0;0;0
0,3;1;0,56;0,07;0,49;9,80443335957228e-05;47;54;30
0;0;0;0;0;0;0;0;0
0,3;1;0,55;0,07;0,48;7,92675373069728e-05;45;56;31
0;0;0;0;0;0;0;0;0
0,3;1;1,05;0,07;0,98;0,000160882497949499;43;58;61
0;0;0;0;0;0;0;0;0
0,3;1;1,03;0,07;0,96;0,000133325587047214;41;60;62
0;0;0;0;0;0;0;0;0
0,3;1;1,02;0,06;0,96;0,000118280036506664;39;62;63
0;0;0;0;0;0;0;0;0
0,3;1;1,02;0,08;0,94;0,00011622254015308;37;64;65
0;0;0;0;0;0;0;0;0
0,3;1;1,06;0,08;0,98;0,00014587574406444;35;66;70
0;0;0;0;0;0;0;0;0
0,3;1;1,07;0,1;0,97;0,00015703476974257;33;68;73
0;0;0;0;0;0;0;0;0
0,3;1;1,06;0,2;0,86;0,000127019615712474;31;70;74
0;0;0;0;0;0;0;0;0
0,3;1;1,17;0,19;0,98;0,000158509296351197;29;72;84
0;0;0;0;0;0;0;0;0
0,3;1;1,2;0,27;0,93;0,000105145620018481;27;74;89
0;0;0;0;0;0;0;0;0
0,3;1;1,3;0,26;1,04;0,000100656545099225;25;76;99
0;0;0;0;0;0;0;0;0
0,3;1;1,36;0,26;1,1;8,66995917822135e-05;23;78;106
0;0;0;0;0;0;0;0;0
0,3;1;1,32;0,25;1,07;7,57163868657741e-05;21;80;106
0;0;0;0;0;0;0;0;0
0,3;1;1,29;0,24;1,05;6,14603072049985e-05;19;82;106
0;0;0;0;0;0;0;0;0
0,3;1;1,27;0,24;1,03;5,46953341193991e-05;17;84;107
0;0;0;0;0;0;0;0;0
0,3;1;1,28;0,23;1,05;4,96589428396111e-05;15;86;110
0;0;0;0;0;0;0;0;0
0,3;1;1,38;0,23;1,15;5,5248047469877e-05;13;88;121
0;0;0;0;0;0;0;0;0
0,3;1;1,42;0,22;1,2;7,76297383273434e-05;11;90;128
0;0;0;0;0;0;0;0;0
0,3;1;1,89;0,22;1,67;0,000100129542209505;9;92;174
0;0;0;0;0;0;0;0;0
0,3;1;1,86;0,22;1,64;7,07104039627583e-05;7;94;175
0;0;0;0;0;0;0;0;0
0,3;1;1,85;0,22;1,63;7,32297100284712e-05;5;96;178
0;0;0;0;0;0;0;0;0
0,3;1;1,83;0,21;1,62;6,59546761470215e-05;3;98;179
0;0;0;0;0;0;0;0;0
0,3;1;1,8;0,21;1,59;7,1241989448609e-05;1;100;180
0;0;0;0;0;0;0;0;0
0,4;1;0,5;0;0,5;0,000826328801625364;99;2;1
0;0;0;0;0;0;0;0;0
0,4;1;0,25;0;0,25;0,000475951340883962;97;4;1
0;0;0;0;0;0;0;0;0
0,4;1;0,17;0;0,17;0,000954761546800631;95;6;1
0;0;0;0;0;0;0;0;0
0,4;1;1;0;1;0,000149093487285302;93;8;8
0;0;0;0;0;0;0;0;0
0,4;1;0,8;0;0,8;0,000151598437360428;91;10;8
0;0;0;0;0;0;0;0;0
0,4;1;0,67;0;0,67;0,000175211809109121;89;12;8
0;0;0;0;0;0;0;0;0
0,4;1;0,64;0;0,64;9,01097651497879e-05;87;14;9
0;0;0;0;0;0;0;0;0
0,4;1;0,56;0;0,56;0,000178447775607835;85;16;9
0;0;0;0;0;0;0;0;0
0,4;1;0,5;0,06;0,44;0,000158245036990693;83;18;9
0;0;0;0;0;0;0;0;0
0,4;1;0,45;0,05;0,4;0,000166937036781063;81;20;9
0;0;0;0;0;0;0;0;0
0,4;1;0,5;0,05;0,45;0,000239670852066706;79;22;11
0;0;0;0;0;0;0;0;0
0,4;1;0,5;0,08;0,42;0,000120274052884879;77;24;12
0;0;0;0;0;0;0;0;0
0,4;1;0,5;0,08;0,42;0,000129216177698135;75;26;13
0;0;0;0;0;0;0;0;0
0,4;1;0,46;0,07;0,39;0,000174790756437418;73;28;13
0;0;0;0;0;0;0;0;0
0,4;1;0,43;0,07;0,36;8,09154426248026e-05;71;30;13
0;0;0;0;0;0;0;0;0
0,4;1;0,47;0,06;0,41;9,99820947972079e-05;69;32;15
0;0;0;0;0;0;0;0;0
0,4;1;0,44;0,06;0,38;9,43064042516462e-05;67;34;15
0;0;0;0;0;0;0;0;0
0,4;1;0,44;0,06;0,38;0,000132434825404328;65;36;16
0;0;0;0;0;0;0;0;0
0,4;1;0,47;0,05;0,42;0,00014230410669496;63;38;18
0;0;0;0;0;0;0;0;0
0,4;1;0,45;0,05;0,4;0,000186415094981735;61;40;18
0;0;0;0;0;0;0;0;0
0,4;1;0,52;0,05;0,47;8,87710382724935e-05;59;42;22
0;0;0;0;0;0;0;0;0
0,4;1;0,5;0,05;0,45;0,000125803235408029;57;44;22
0;0;0;0;0;0;0;0;0
0,4;1;0,48;0,04;0,44;9,59296392586337e-05;55;46;22
0;0;0;0;0;0;0;0;0
0,4;1;0,46;0,04;0,42;9,88447051795932e-05;53;48;22
0;0;0;0;0;0;0;0;0
0,4;1;0,44;0,04;0,4;7,54771463575263e-05;51;50;22
0;0;0;0;0;0;0;0;0
0,4;1;0,42;0,1;0,32;9,63058372191592e-05;49;52;22
0;0;0;0;0;0;0;0;0
0,4;1;0,44;0,09;0,35;6,26363242100861e-05;47;54;24
0;0;0;0;0;0;0;0;0
0,4;1;0,46;0,09;0,37;0,000165741074942317;45;56;26
0;0;0;0;0;0;0;0;0
0,4;1;0,74;0,09;0,65;0,000138526922824426;43;58;43
0;0;0;0;0;0;0;0;0
0,4;1;0,73;0,08;0,65;0,000135111831883913;41;60;44
0;0;0;0;0;0;0;0;0
0,4;1;0,71;0,08;0,63;0,000106067581190091;39;62;44
0;0;0;0;0;0;0;0;0
0,4;1;0,73;0,11;0,62;0,000131211035023724;37;64;47
0;0;0;0;0;0;0;0;0
0,4;1;0,79;0,11;0,68;0,000153483096000301;35;66;52
0;0;0;0;0;0;0;0;0
0,4;1;0,76;0,12;0,64;0,000181684895824862;33;68;52
0;0;0;0;0;0;0;0;0
0,4;1;0,74;0,17;0,57;0,000101297162491379;31;70;52
0;0;0;0;0;0;0;0;0
0,4;1;0,75;0,17;0,58;0,000168508440479282;29;72;54
0;0;0;0;0;0;0;0;0
0,4;1;0,78;0,2;0,58;0,000125632051063621;27;74;58
0;0;0;0;0;0;0;0;0
0,4;1;0,87;0,21;0,66;9,66683836324039e-05;25;76;66
0;0;0;0;0;0;0;0;0
0,4;1;0,9;0,21;0,69;0,000120041903022814;23;78;70
0;0;0;0;0;0;0;0;0
0,4;1;0,89;0,2;0,69;8,52796948242309e-05;21;80;71
0;0;0;0;0;0;0;0;0
0,4;1;0,87;0,2;0,67;7,01470905656532e-05;19;82;71
0;0;0;0;0;0;0;0;0
0,4;1;0,85;0,19;0,66;7,16899159620441e-05;17;84;71
0;0;0;0;0;0;0;0;0
0,4;1;0,84;0,19;0,65;5,50276933887627e-05;15;86;72
0;0;0;0;0;0;0;0;0
0,4;1;0,89;0,18;0,71;5,58699038886986e-05;13;88;78
0;0;0;0;0;0;0;0;0
0,4;1;0,9;0,18;0,72;7,49941730394383e-05;11;90;81
0;0;0;0;0;0;0;0;0
0,4;1;1,16;0,17;0,99;7,78098948344805e-05;9;92;107
0;0;0;0;0;0;0;0;0
0,4;1;1,15;0,19;0,96;5,39073977291817e-05;7;94;108
0;0;0;0;0;0;0;0;0
0,4;1;1,12;0,19;0,93;6,96795369552087e-05;5;96;108
0;0;0;0;0;0;0;0;0
0,4;1;1,11;0,18;0,93;7,05337270594141e-05;3;98;109
0;0;0;0;0;0;0;0;0
0,4;1;1,09;0,18;0,91;6,48472155845789e-05;1;100;109
0;0;0;0;0;0;0;0;0
0,5;1;0,5;0;0,5;0,000869454313893347;99;2;1
0;0;0;0;0;0;0;0;0
0,5;1;0,25;0;0,25;0,000257518325755213;97;4;1
0;0;0;0;0;0;0;0;0
0,5;1;0,17;0;0,17;0,00067711536295606;95;6;1
0;0;0;0;0;0;0;0;0
0,5;1;1;0;1;0,000112508909907029;93;8;8
0;0;0;0;0;0;0;0;0
0,5;1;0,9;0;0,9;0,000169565980055814;91;10;9
0;0;0;0;0;0;0;0;0
0,5;1;0,75;0;0,75;0,000105644597573991;89;12;9
0;0;0;0;0;0;0;0;0
0,5;1;0,71;0;0,71;0,000139449602033032;87;14;10
0;0;0;0;0;0;0;0;0
0,5;1;0,62;0;0,62;0,000135958879690573;85;16;10
0;0;0;0;0;0;0;0;0
0,5;1;0,56;0,06;0,5;0,000151984284428496;83;18;10
0;0;0;0;0;0;0;0;0
0,5;1;0,5;0,05;0,45;7,83310783008436e-05;81;20;10
0;0;0;0;0;0;0;0;0
0,5;1;0,5;0,05;0,45;9,37837356484755e-05;79;22;11
0;0;0;0;0;0;0;0;0
0,5;1;0,58;0,08;0,5;0,000152076721515318;77;24;14
0;0;0;0;0;0;0;0;0
0,5;1;0,54;0,08;0,46;9,70599184953573e-05;75;26;14
0;0;0;0;0;0;0;0;0
0,5;1;0,5;0,07;0,43;0,000100841752171949;73;28;14
0;0;0;0;0;0;0;0;0
0,5;1;0,47;0,07;0,4;0,000132646090361536;71;30;14
0;0;0;0;0;0;0;0;0
0,5;1;0,44;0,06;0,38;8,73735352582885e-05;69;32;14
0;0;0;0;0;0;0;0;0
0,5;1;0,44;0,06;0,38;9,14804567334731e-05;67;34;15
0;0;0;0;0;0;0;0;0
0,5;1;0,44;0,06;0,38;9,25936744733317e-05;65;36;16
0;0;0;0;0;0;0;0;0
0,5;1;0,47;0,05;0,42;9,94612957789983e-05;63;38;18
0;0;0;0;0;0;0;0;0
0,5;1;0,45;0,05;0,4;0,000104840132411566;61;40;18
0;0;0;0;0;0;0;0;0
0,5;1;0,52;0,05;0,47;0,000111030722779139;59;42;22
0;0;0;0;0;0;0;0;0
