"plasticidade";"replications";"speciation";"extinction";"diversif";"traitevolution";"timestep";"timesimulation";"speciestotal"
0,1;1;0,55;0,02;0,53;0,000138137189728203;59;42;23
0;0;0;0;0;0;0;0;0
0,1;1;0,52;0,02;0,5;8,84390560241381e-05;57;44;23
0;0;0;0;0;0;0;0;0
0,1;1;0,52;0,02;0,5;8,36262104948017e-05;55;46;24
0;0;0;0;0;0;0;0;0
0,1;1;0,5;0,02;0,48;6,77985518014191e-05;53;48;24
0;0;0;0;0;0;0;0;0
0,1;1;0,48;0,02;0,46;7,22704660586964e-05;51;50;24
0;0;0;0;0;0;0;0;0
0,1;1;0,46;0,08;0,38;8,32529487454048e-05;49;52;24
0;0;0;0;0;0;0;0;0
0,1;1;0,44;0,07;0,37;9,46827085821972e-05;47;54;24
0;0;0;0;0;0;0;0;0
0,1;1;0,43;0,07;0,36;6,74987320628873e-05;45;56;24
0;0;0;0;0;0;0;0;0
0,1;1;0,91;0,07;0,84;0,000150809128267533;43;58;53
0;0;0;0;0;0;0;0;0
0,1;1;0,9;0,07;0,83;0,00014480027965302;41;60;54
0;0;0;0;0;0;0;0;0
0,1;1;0,92;0,06;0,86;0,000115225248501743;39;62;57
0;0;0;0;0;0;0;0;0
0,1;1;0,89;0,06;0,83;0,000119341254391912;37;64;57
0;0;0;0;0;0;0;0;0
0,1;1;1,02;0,06;0,96;0,000157989729384206;35;66;67
0;0;0;0;0;0;0;0;0
0,1;1;1;0,06;0,94;0,000139799913644517;33;68;68
0;0;0;0;0;0;0;0;0
0,1;1;0,99;0,17;0,82;0,000124823917811634;31;70;69
0;0;0;0;0;0;0;0;0
0,1;1;1,1;0,17;0,93;0,000167967531481462;29;72;79
0;0;0;0;0;0;0;0;0
0,1;1;1,14;0,27;0,87;9,87291358557307e-05;27;74;84
0;0;0;0;0;0;0;0;0
0,1;1;1,24;0,28;0,96;8,32967852364602e-05;25;76;94
0;0;0;0;0;0;0;0;0
0,1;1;1,33;0,27;1,06;0,000121140569232143;23;78;104
0;0;0;0;0;0;0;0;0
0,1;1;1,3;0,26;1,04;7,47167158695625e-05;21;80;104
0;0;0;0;0;0;0;0;0
0,1;1;1,27;0,26;1,01;6,28116178700764e-05;19;82;104
0;0;0;0;0;0;0;0;0
0,1;1;1,25;0,25;1;5,99855751039591e-05;17;84;105
0;0;0;0;0;0;0;0;0
0,1;1;1,22;0,24;0,98;5,16261143480843e-05;15;86;105
0;0;0;0;0;0;0;0;0
0,1;1;1,36;0,24;1,12;5,34218388831354e-05;13;88;120
0;0;0;0;0;0;0;0;0
0,1;1;1,41;0,23;1,18;9,64060688750813e-05;11;90;127
0;0;0;0;0;0;0;0;0
0,1;1;1,88;0,23;1,65;0,000115499939487157;9;92;173
0;0;0;0;0;0;0;0;0
0,1;1;1,86;0,22;1,64;8,23206196527368e-05;7;94;175
0;0;0;0;0;0;0;0;0
0,1;1;1,83;0,22;1,61;8,72844685961509e-05;5;96;176
0;0;0;0;0;0;0;0;0
0,1;1;1,8;0,21;1,59;6,2988238191536e-05;3;98;176
0;0;0;0;0;0;0;0;0
0,1;1;1,76;0,21;1,55;7,55416149474103e-05;1;100;176
0;0;0;0;0;0;0;0;0
0,2;1;0,5;0;0,5;0,000124579653816015;99;2;1
0;0;0;0;0;0;0;0;0
0,2;1;0,25;0;0,25;5,19280130500954e-05;97;4;1
0;0;0;0;0;0;0;0;0
0,2;1;0,17;0;0,17;3,65400862528675e-05;95;6;1
0;0;0;0;0;0;0;0;0
0,2;1;1,12;0;1,12;9,9970341503096e-05;93;8;9
0;0;0;0;0;0;0;0;0
0,2;1;0,9;0;0,9;0,000133772386215863;91;10;9
0;0;0;0;0;0;0;0;0
0,2;1;0,75;0;0,75;9,72398104556984e-05;89;12;9
0;0;0;0;0;0;0;0;0
0,2;1;0,71;0;0,71;0,000133619127444202;87;14;10
0;0;0;0;0;0;0;0;0
0,2;1;0,62;0;0,62;0,000124748706721806;85;16;10
0;0;0;0;0;0;0;0;0
0,2;1;0,67;0,06;0,61;0,000187582510920925;83;18;12
0;0;0;0;0;0;0;0;0
0,2;1;0,6;0,05;0,55;0,000104309840519234;81;20;12
0;0;0;0;0;0;0;0;0
0,2;1;0,59;0,05;0,54;0,00016726637418113;79;22;13
0;0;0;0;0;0;0;0;0
0,2;1;0,62;0,08;0,54;9,28335558377606e-05;77;24;15
0;0;0;0;0;0;0;0;0
0,2;1;0,65;0,08;0,57;9,7548954734397e-05;75;26;17
0;0;0;0;0;0;0;0;0
0,2;1;0,61;0,07;0,54;0,000131792718729514;73;28;17
0;0;0;0;0;0;0;0;0
0,2;1;0,57;0,07;0,5;9,949398742141e-05;71;30;17
0;0;0;0;0;0;0;0;0
0,2;1;0,53;0,06;0,47;5,40898382512626e-05;69;32;17
0;0;0;0;0;0;0;0;0
0,2;1;0,5;0,06;0,44;6,88636740160139e-05;67;34;17
0;0;0;0;0;0;0;0;0
0,2;1;0,5;0,06;0,44;7,46956843434991e-05;65;36;18
0;0;0;0;0;0;0;0;0
0,2;1;0,61;0,05;0,56;0,000100010070632323;63;38;23
0;0;0;0;0;0;0;0;0
0,2;1;0,62;0,05;0,57;0,000116479568500762;61;40;25
0;0;0;0;0;0;0;0;0
0,2;1;0,74;0,05;0,69;8,45438662004104e-05;59;42;31
0;0;0;0;0;0;0;0;0
0,2;1;0,7;0,05;0,65;9,09614014413768e-05;57;44;31
0;0;0;0;0;0;0;0;0
0,2;1;0,7;0,04;0,66;7,3396345161932e-05;55;46;32
0;0;0;0;0;0;0;0;0
0,2;1;0,67;0,04;0,63;9,36436066647432e-05;53;48;32
0;0;0;0;0;0;0;0;0
0,2;1;0,64;0,04;0,6;0,00010640712085672;51;50;32
0;0;0;0;0;0;0;0;0
0,2;1;0,62;0,1;0,52;0,000106941283391214;49;52;32
0;0;0;0;0;0;0;0;0
0,2;1;0,59;0,09;0,5;9,42145471947585e-05;47;54;32
0;0;0;0;0;0;0;0;0
0,2;1;0,61;0,09;0,52;0,00013145176224501;45;56;34
0;0;0;0;0;0;0;0;0
0,2;1;1,26;0,09;1,17;0,000137106187423172;43;58;73
0;0;0;0;0;0;0;0;0
0,2;1;1,25;0,08;1,17;0,00013888799359129;41;60;75
0;0;0;0;0;0;0;0;0
0,2;1;1,26;0,08;1,18;0,000109798459517469;39;62;78
0;0;0;0;0;0;0;0;0
0,2;1;1,22;0,08;1,14;9,37243957903325e-05;37;64;78
0;0;0;0;0;0;0;0;0
0,2;1;1,33;0,08;1,25;0,000143696461348735;35;66;88
0;0;0;0;0;0;0;0;0
0,2;1;1,31;0,07;1,24;0,000181466809596946;33;68;89
0;0;0;0;0;0;0;0;0
0,2;1;1,27;0,21;1,06;0,000128214595696542;31;70;89
0;0;0;0;0;0;0;0;0
0,2;1;1,39;0,21;1,18;0,000164404153002032;29;72;100
0;0;0;0;0;0;0;0;0
0,2;1;1,43;0,31;1,12;0,000134366952686159;27;74;106
0;0;0;0;0;0;0;0;0
0,2;1;1,55;0,32;1,23;0,000107517535318302;25;76;118
0;0;0;0;0;0;0;0;0
0,2;1;1,73;0,31;1,42;0,000103125352153161;23;78;135
0;0;0;0;0;0;0;0;0
0,2;1;1,69;0,3;1,39;9,14106393431405e-05;21;80;135
0;0;0;0;0;0;0;0;0
0,2;1;1,65;0,29;1,36;6,38199872656026e-05;19;82;135
0;0;0;0;0;0;0;0;0
0,2;1;1,64;0,29;1,35;6,54116910445057e-05;17;84;138
0;0;0;0;0;0;0;0;0
0,2;1;1,62;0,28;1,34;4,94748605438252e-05;15;86;139
0;0;0;0;0;0;0;0;0
0,2;1;1,76;0,27;1,49;6,35411719015632e-05;13;88;155
0;0;0;0;0;0;0;0;0
0,2;1;1,82;0,27;1,55;7,09715495106029e-05;11;90;164
0;0;0;0;0;0;0;0;0
0,2;1;2,51;0,26;2,25;9,45248997853436e-05;9;92;231
0;0;0;0;0;0;0;0;0
0,2;1;2,49;0,26;2,23;6,86428605026015e-05;7;94;234
0;0;0;0;0;0;0;0;0
0,2;1;2,48;0,25;2,23;8,34345358909892e-05;5;96;238
0;0;0;0;0;0;0;0;0
0,2;1;2,44;0,24;2,2;7,40132623734454e-05;3;98;239
0;0;0;0;0;0;0;0;0
0,2;1;2,42;0,24;2,18;7,18589041052293e-05;1;100;242
0;0;0;0;0;0;0;0;0
0,3;1;0,5;0;0,5;0,000141238391431098;99;2;1
0;0;0;0;0;0;0;0;0
0,3;1;0,25;0;0,25;3,41367902412237e-05;97;4;1
0;0;0;0;0;0;0;0;0
0,3;1;0,17;0;0,17;1,98052947592009e-05;95;6;1
0;0;0;0;0;0;0;0;0
0,3;1;1;0;1;0,000373225479648832;93;8;8
0;0;0;0;0;0;0;0;0
0,3;1;0,8;0;0,8;0,000151544663757268;91;10;8
0;0;0;0;0;0;0;0;0
0,3;1;0,67;0;0,67;0,000183356484773078;89;12;8
0;0;0;0;0;0;0;0;0
0,3;1;0,64;0;0,64;0,000154787577439863;87;14;9
0;0;0;0;0;0;0;0;0
0,3;1;0,56;0;0,56;9,69549617408114e-05;85;16;9
0;0;0;0;0;0;0;0;0
0,3;1;0,5;0,06;0,44;0,00021811396132073;83;18;9
0;0;0;0;0;0;0;0;0
0,3;1;0,45;0,05;0,4;0,000196695141742108;81;20;9
0;0;0;0;0;0;0;0;0
0,3;1;0,5;0,05;0,45;0,000168579371690453;79;22;11
0;0;0;0;0;0;0;0;0
0,3;1;0,5;0,08;0,42;0,000192392776895225;77;24;12
0;0;0;0;0;0;0;0;0
0,3;1;0,5;0,08;0,42;0,000174954662881427;75;26;13
0;0;0;0;0;0;0;0;0
0,3;1;0,46;0,07;0,39;0,000174742034198362;73;28;13
0;0;0;0;0;0;0;0;0
0,3;1;0,43;0,07;0,36;0,000110403224516977;71;30;13
0;0;0;0;0;0;0;0;0
0,3;1;0,41;0,06;0,35;0,000125546944477801;69;32;13
0;0;0;0;0;0;0;0;0
0,3;1;0,38;0,06;0,32;5,9326200344121e-05;67;34;13
0;0;0;0;0;0;0;0;0
0,3;1;0,39;0,06;0,33;6,53243577904518e-05;65;36;14
0;0;0;0;0;0;0;0;0
0,3;1;0,42;0,05;0,37;7,35098233512178e-05;63;38;16
0;0;0;0;0;0;0;0;0
0,3;1;0,4;0,05;0,35;6,95310354705706e-05;61;40;16
0;0;0;0;0;0;0;0;0
0,3;1;0,5;0,05;0,45;0,000121616554748796;59;42;21
0;0;0;0;0;0;0;0;0
0,3;1;0,48;0,05;0,43;5,57309464504525e-05;57;44;21
0;0;0;0;0;0;0;0;0
0,3;1;0,48;0,04;0,44;8,25972741357761e-05;55;46;22
0;0;0;0;0;0;0;0;0
0,3;1;0,46;0,04;0,42;9,59793583157897e-05;53;48;22
0;0;0;0;0;0;0;0;0
0,3;1;0,44;0,04;0,4;0,000120821117355244;51;50;22
0;0;0;0;0;0;0;0;0
0,3;1;0,42;0,08;0,34;6,59082056580958e-05;49;52;22
0;0;0;0;0;0;0;0;0
0,3;1;0,41;0,07;0,34;8,50137094485504e-05;47;54;22
0;0;0;0;0;0;0;0;0
0,3;1;0,43;0,07;0,36;0,000102206638749819;45;56;24
0;0;0;0;0;0;0;0;0
0,3;1;0,78;0,07;0,71;0,000146844631265774;43;58;45
0;0;0;0;0;0;0;0;0
0,3;1;0,8;0,07;0,73;0,000110158824942609;41;60;48
0;0;0;0;0;0;0;0;0
0,3;1;0,81;0,06;0,75;0,000132427255008484;39;62;50
0;0;0;0;0;0;0;0;0
0,3;1;0,81;0,06;0,75;0,000109830631198656;37;64;52
0;0;0;0;0;0;0;0;0
0,3;1;0,86;0,06;0,8;0,000155267356168347;35;66;57
0;0;0;0;0;0;0;0;0
0,3;1;0,84;0,06;0,78;0,000136745626315047;33;68;57
0;0;0;0;0;0;0;0;0
0,3;1;0,81;0,16;0,65;0,000101787570971616;31;70;57
0;0;0;0;0;0;0;0;0
0,3;1;0,86;0,15;0,71;0,000154377062685841;29;72;62
0;0;0;0;0;0;0;0;0
0,3;1;0,88;0,2;0,68;0,0001473151736729;27;74;65
0;0;0;0;0;0;0;0;0
0,3;1;0,97;0,2;0,77;0,000113189615833718;25;76;74
0;0;0;0;0;0;0;0;0
0,3;1;1;0,19;0,81;8,37779884390599e-05;23;78;78
0;0;0;0;0;0;0;0;0
0,3;1;0,99;0,19;0,8;9,42503626729123e-05;21;80;79
0;0;0;0;0;0;0;0;0
0,3;1;0,96;0,18;0,78;8,18164579444256e-05;19;82;79
0;0;0;0;0;0;0;0;0
0,3;1;0,94;0,18;0,76;4,50993859456572e-05;17;84;79
0;0;0;0;0;0;0;0;0
0,3;1;0,93;0,17;0,76;5,28601948084143e-05;15;86;80
0;0;0;0;0;0;0;0;0
0,3;1;1,03;0,17;0,86;6,07460340832557e-05;13;88;91
0;0;0;0;0;0;0;0;0
0,3;1;1,06;0,17;0,89;6,83954016785234e-05;11;90;95
0;0;0;0;0;0;0;0;0
0,3;1;1,41;0,16;1,25;9,39721352230323e-05;9;92;130
0;0;0;0;0;0;0;0;0
0,3;1;1,39;0,16;1,23;6,6846355969665e-05;7;94;131
0;0;0;0;0;0;0;0;0
0,3;1;1,41;0,16;1,25;6,33082063192509e-05;5;96;135
0;0;0;0;0;0;0;0;0
0,3;1;1,4;0,15;1,25;8,8208319877958e-05;3;98;137
0;0;0;0;0;0;0;0;0
0,3;1;1,37;0,15;1,22;6,23093945670807e-05;1;100;137
0;0;0;0;0;0;0;0;0
0,4;1;0,5;0;0,5;0,000142979331754334;99;2;1
0;0;0;0;0;0;0;0;0
0,4;1;0,25;0;0,25;3,52153186360393e-05;97;4;1
0;0;0;0;0;0;0;0;0
0,4;1;0,17;0;0,17;1,97073409188842e-05;95;6;1
0;0;0;0;0;0;0;0;0
0,4;1;1;0;1;0,000342645004361382;93;8;8
0;0;0;0;0;0;0;0;0
0,4;1;0,8;0;0,8;0,000151617898629594;91;10;8
0;0;0;0;0;0;0;0;0
0,4;1;0,67;0;0,67;0,000183781524749897;89;12;8
0;0;0;0;0;0;0;0;0
0,4;1;0,64;0;0,64;0,000155309112208527;87;14;9
0;0;0;0;0;0;0;0;0
0,4;1;0,56;0;0,56;9,27918774282962e-05;85;16;9
0;0;0;0;0;0;0;0;0
0,4;1;0,5;0,06;0,44;0,000213683248738543;83;18;9
0;0;0;0;0;0;0;0;0
0,4;1;0,45;0,05;0,4;0,000195940584612482;81;20;9
0;0;0;0;0;0;0;0;0
0,4;1;0,5;0,05;0,45;0,000168104631934507;79;22;11
0;0;0;0;0;0;0;0;0
0,4;1;0,5;0,08;0,42;0,000189493053982353;77;24;12
0;0;0;0;0;0;0;0;0
0,4;1;0,5;0,08;0,42;0,000175532965257813;75;26;13
0;0;0;0;0;0;0;0;0
0,4;1;0,46;0,07;0,39;0,000174069863907919;73;28;13
0;0;0;0;0;0;0;0;0
0,4;1;0,43;0,07;0,36;0,000110967061821394;71;30;13
0;0;0;0;0;0;0;0;0
0,4;1;0,41;0,06;0,35;0,000127422428494687;69;32;13
0;0;0;0;0;0;0;0;0
0,4;1;0,38;0,06;0,32;5,79198894019735e-05;67;34;13
0;0;0;0;0;0;0;0;0
0,4;1;0,39;0,06;0,33;6,3991833924955e-05;65;36;14
0;0;0;0;0;0;0;0;0
0,4;1;0,42;0,05;0,37;7,41183511368623e-05;63;38;16
0;0;0;0;0;0;0;0;0
0,4;1;0,4;0,05;0,35;6,97415608777571e-05;61;40;16
0;0;0;0;0;0;0;0;0
0,4;1;0,5;0,05;0,45;0,000121921510930466;59;42;21
0;0;0;0;0;0;0;0;0
0,4;1;0,48;0,05;0,43;5,63711923103163e-05;57;44;21
0;0;0;0;0;0;0;0;0
0,4;1;0,48;0,04;0,44;8,33579836966886e-05;55;46;22
0;0;0;0;0;0;0;0;0
0,4;1;0,46;0,04;0,42;9,65981681679801e-05;53;48;22
0;0;0;0;0;0;0;0;0
0,4;1;0,44;0,04;0,4;0,000119706686397617;51;50;22
0;0;0;0;0;0;0;0;0
0,4;1;0,42;0,08;0,34;6,51918281728558e-05;49;52;22
0;0;0;0;0;0;0;0;0
0,4;1;0,41;0,07;0,34;8,52744425331947e-05;47;54;22
0;0;0;0;0;0;0;0;0
0,4;1;0,43;0,07;0,36;0,000102282331193719;45;56;24
0;0;0;0;0;0;0;0;0
0,4;1;0,78;0,07;0,71;0,000145575424348285;43;58;45
0;0;0;0;0;0;0;0;0
0,4;1;0,8;0,07;0,73;0,000110426930024061;41;60;48
0;0;0;0;0;0;0;0;0
0,4;1;0,81;0,06;0,75;0,000132026936928734;39;62;50
0;0;0;0;0;0;0;0;0
0,4;1;0,81;0,06;0,75;0,000109680979934444;37;64;52
0;0;0;0;0;0;0;0;0
0,4;1;0,86;0,06;0,8;0,000155298377645772;35;66;57
0;0;0;0;0;0;0;0;0
0,4;1;0,84;0,06;0,78;0,000135995385052268;33;68;57
0;0;0;0;0;0;0;0;0
0,4;1;0,81;0,16;0,65;0,000101540336242641;31;70;57
0;0;0;0;0;0;0;0;0
0,4;1;0,86;0,15;0,71;0,000153639242222894;29;72;62
0;0;0;0;0;0;0;0;0
0,4;1;0,88;0,2;0,68;0,000147798107702743;27;74;65
0;0;0;0;0;0;0;0;0
0,4;1;0,97;0,2;0,77;0,000112924654838452;25;76;74
0;0;0;0;0;0;0;0;0
0,4;1;1;0,19;0,81;8,38383723337979e-05;23;78;78
0;0;0;0;0;0;0;0;0
0,4;1;0,99;0,19;0,8;9,35084509749907e-05;21;80;79
0;0;0;0;0;0;0;0;0
0,4;1;0,96;0,18;0,78;8,15241206290071e-05;19;82;79
0;0;0;0;0;0;0;0;0
0,4;1;0,94;0,18;0,76;4,51647150304857e-05;17;84;79
0;0;0;0;0;0;0;0;0
0,4;1;0,93;0,17;0,76;5,27089242665412e-05;15;86;80
0;0;0;0;0;0;0;0;0
0,4;1;1,03;0,17;0,86;6,05277684004528e-05;13;88;91
0;0;0;0;0;0;0;0;0
0,4;1;1,06;0,17;0,89;6,71462435359512e-05;11;90;95
0;0;0;0;0;0;0;0;0
0,4;1;1,41;0,16;1,25;9,31589843561509e-05;9;92;130
0;0;0;0;0;0;0;0;0
0,4;1;1,39;0,16;1,23;6,68800732075531e-05;7;94;131
0;0;0;0;0;0;0;0;0
0,4;1;1,41;0,16;1,25;6,35871807113946e-05;5;96;135
0;0;0;0;0;0;0;0;0
0,4;1;1,4;0,15;1,25;8,67898521494235e-05;3;98;137
0;0;0;0;0;0;0;0;0
0,4;1;1,37;0,15;1,22;6,15340650228729e-05;1;100;137
0;0;0;0;0;0;0;0;0
0,5;1;0,5;0;0,5;0,000144114308057497;99;2;1
0;0;0;0;0;0;0;0;0
0,5;1;0,25;0;0,25;3,64298456868029e-05;97;4;1
0;0;0;0;0;0;0;0;0
0,5;1;0,17;0;0,17;1,96086005566087e-05;95;6;1
0;0;0;0;0;0;0;0;0
0,5;1;1;0;1;0,000306787389957298;93;8;8
0;0;0;0;0;0;0;0;0
0,5;1;0,8;0;0,8;0,000151551378850603;91;10;8
0;0;0;0;0;0;0;0;0
0,5;1;0,67;0;0,67;0,000183920360610691;89;12;8
0;0;0;0;0;0;0;0;0
0,5;1;0,64;0;0,64;0,000155652564439515;87;14;9
0;0;0;0;0;0;0;0;0
0,5;1;0,56;0;0,56;8,96968245207945e-05;85;16;9
0;0;0;0;0;0;0;0;0
0,5;1;0,5;0,06;0,44;0,000209724509192939;83;18;9
0;0;0;0;0;0;0;0;0
0,5;1;0,45;0,05;0,4;0,000195453891098582;81;20;9
0;0;0;0;0;0;0;0;0
0,5;1;0,5;0,05;0,45;0,000167479724733854;79;22;11
0;0;0;0;0;0;0;0;0
0,5;1;0,5;0,08;0,42;0,000186796914879501;77;24;12
0;0;0;0;0;0;0;0;0
0,5;1;0,5;0,08;0,42;0,000176031765481749;75;26;13
0;0;0;0;0;0;0;0;0
0,5;1;0,46;0,07;0,39;0,000172826911186636;73;28;13
0;0;0;0;0;0;0;0;0
0,5;1;0,43;0,07;0,36;0,000112133177065331;71;30;13
0;0;0;0;0;0;0;0;0
0,5;1;0,41;0,06;0,35;0,000129711833265237;69;32;13
0;0;0;0;0;0;0;0;0
0,5;1;0,38;0,06;0,32;5,67323917397808e-05;67;34;13
0;0;0;0;0;0;0;0;0
0,5;1;0,39;0,06;0,33;6,2574778619797e-05;65;36;14
0;0;0;0;0;0;0;0;0
0,5;1;0,42;0,05;0,37;7,44081079932299e-05;63;38;16
0;0;0;0;0;0;0;0;0
0,5;1;0,4;0,05;0,35;7,00805080446541e-05;61;40;16
0;0;0;0;0;0;0;0;0
0,5;1;0,5;0,05;0,45;0,000122700160674765;59;42;21
