"plasticity";"replications";"enviroment_type";"speciation";"extinction";"diversif";"traitevolution";"timesimulation";"abundance";"occupancy";"alive_spec"
0;6;"stable_fast";0;0;0;0;1;302;1;1
0;6;"stable_fast";0;0;0;0,00136138246284253;2;293;0,983221476510067;1
0;6;"stable_fast";0;0;0;0,000318705250324309;3;294;0,976744186046512;1
0;6;"stable_fast";0;0;0;6,34320207267507e-05;4;293;0,976666666666667;1
0;6;"stable_fast";0;0;0;0,00055372693802023;5;300;0,964630225080386;1
0;6;"stable_fast";0;0;0;6,38709632201194e-06;6;304;0,965079365079365;1
0;6;"stable_fast";0;0;0;0,00115443463730617;7;310;0,948012232415902;1
0;6;"stable_fast";0;0;0;0,000874667556045526;8;319;0,955089820359281;1
0;6;"stable_fast";0;0;0;0,000503555768898719;9;336;0,941176470588235;1
0;6;"stable_fast";0;0;0;0,000590548943446457;10;350;0,953678474114441;1
0;6;"stable_fast";8;0;8;0,0888843033852342;11;41,1111111111111;0,970976253298153;9
0;6;"stable_fast";0;0;0;0,000529314629654376;12;43,8888888888889;0,969465648854962;9
0;6;"stable_fast";0,111111111111111;0;0,111111111111111;0,00057820533417955;13;42;0,9846547314578;10
0;6;"stable_fast";0;0;0;0,000253656785611683;14;45,6;0,987146529562982;10
0;6;"stable_fast";0;0;0;0,000199942190164033;15;51,6;0,997422680412371;10
0;6;"stable_fast";0;0;0;0,000276964380429231;16;57,2;0,994832041343669;10
0;6;"stable_fast";0;0;0;0,000191185735048522;17;65;0,987212276214834;10
0;6;"stable_fast";0;0;0;0,000171795305886027;18;78;0,997416020671835;10
0;6;"stable_fast";0;0;0;0,000213072831813908;19;91;0,992307692307692;10
0;6;"stable_fast";0;0;0;0,000250131980757839;20;104,2;0,994832041343669;10
0;6;"stable_fast";0;0;0;0,000250042298958891;21;115,7;0,994858611825193;10
0;6;"stable_fast";0,1;0;0,1;0,000340082420081234;22;111;0,992167101827676;11
0;6;"stable_fast";0,0909090909090909;0;0,0909090909090909;0,000328048770595597;23;107,333333333333;0,994750656167979;12
0;6;"stable_fast";0,0833333333333333;0;0,0833333333333333;0,000337914236128164;24;104,230769230769;0,992125984251969;13
0;6;"stable_fast";0;0;0;0,00024357676406869;25;106,923076923077;1;13
0;6;"stable_fast";0;0;0;0,000292642302656821;26;109,153846153846;1;13
0;6;"stable_fast";0,307692307692308;0;0,307692307692308;0,000426456678278091;27;84,2352941176471;1;17
0;6;"stable_fast";0;0;0;0,000293445448011257;28;83,4705882352941;1;17
0;6;"stable_fast";0;0;0;0,000278019108328361;29;82,5882352941177;1;17
0;6;"stable_fast";0;0;0;0,000318035934831196;30;81,5294117647059;1;17
0;6;"stable_fast";0;0;0;0,0002950157728009;31;82,8235294117647;1;17
0;6;"stable_fast";0;0;0;0,000368359966788461;32;85,8235294117647;0,997175141242938;17
0;6;"stable_fast";0;0,117647058823529;-0,117647058823529;0,000637692284506685;33;66,7333333333333;0,800613496932515;15
0;6;"stable_fast";0;0;0;0,000404753294454973;34;73,8666666666667;0,877300613496933;15
0;6;"stable_fast";0;0;0;0,000143356656538178;35;82,2;0,941717791411043;15
0;6;"stable_fast";0;0;0;0,000220687927136331;36;87,6;0,959752321981424;15
0;6;"stable_fast";0;0;0;0,000308440135850387;37;95,2666666666667;0,972049689440994;15
0;6;"stable_fast";0;0;0;0,000332132906337067;38;101,933333333333;0,971608832807571;15
0;6;"stable_fast";0;0;0;0,000249881353202206;39;108,4;0,968847352024922;15
0;6;"stable_fast";0;0;0;0,000335547945427966;40;112,466666666667;0,965625;15
0;6;"stable_fast";0;0;0;0,000235781966346914;41;113,8;0,965079365079365;15
0;6;"stable_fast";0;0;0;0,000293206570869835;42;116,466666666667;0,965408805031447;15
0;6;"stable_fast";0,933333333333333;0;0,933333333333333;0,000453126468219584;43;62,1034482758621;0,966360856269113;29
0;6;"stable_fast";0,0344827586206897;0;0,0344827586206897;0,00041618269082653;44;60,7;0,966463414634146;30
0;6;"stable_fast";0,0333333333333333;0;0,0333333333333333;0,000423427216640696;45;57,9354838709677;0,962732919254658;31
0;6;"stable_fast";0;0;0;0,000333924052340432;46;55,7096774193548;0,965732087227414;31
0;6;"stable_fast";0;0;0;0,000512237539971377;47;50,741935483871;0,961783439490446;31
0;6;"stable_fast";0;0;0;0,000597558547324611;48;49,5161290322581;0,964516129032258;31
0;6;"stable_fast";0;0,0645161290322581;-0,0645161290322581;0,000425725480289723;49;51,7241379310345;0,960264900662252;29
0;6;"stable_fast";0;0,0344827586206897;-0,0344827586206897;0,000584681000375195;50;49,5714285714286;0,963333333333333;28
0;6;"stable_fast";0;0;0;0,000803321583557542;51;44,4642857142857;0,958904109589041;28
0;6;"stable_fast";0;0,0357142857142857;-0,0357142857142857;0,000379646082204188;52;47,1481481481481;0,950331125827815;27
0;6;"stable_fast";0;0,037037037037037;-0,037037037037037;0,000470249109102256;53;48,7692307692308;0,942953020134228;26
