"plasticidade";"replications";"speciation";"extinction";"diversif";"traitevolution";"timestep";"timesimulation"
0;0;0;0;0;0;0;0
0;2;0;0;0;0,00401254162809932;499;2
0;0;0;0;0;0;0;0
0;2;0;0;0;0,0047339850235557;497;4
0;0;0;0;0;0;0;0
0;2;0;0;0;0,000544712319140002;495;6
0;0;0;0;0;0;0;0
0;2;0;0;0;0,000190833960153778;493;8
0;0;0;0;0;0;0;0
0;2;0;0;0;0,000668324631034763;491;10
0;0;0;0;0;0;0;0
0;2;0,5;0;0,5;0,00135202558740132;489;12
0;0;0;0;0;0;0;0
0;2;0;0;0;0,00025985936057842;487;14
0;0;0;0;0;0;0;0
0;2;0,333333333333333;0;0,333333333333333;0,000460900464430091;485;16
0;0;0;0;0;0;0;0
0;2;0;0;0;0,000805410707095179;483;18
0;0;0;0;0;0;0;0
0;2;0;0;0;0,00061574772598303;481;20
0;0;0;0;0;0;0;0
0;2;0,25;0;0,25;0,000475949515794298;479;22
0;0;0;0;0;0;0;0
0;2;0;0;0;0,000542886867786546;477;24
0;0;0;0;0;0;0;0
0;2;0;0;0;0,00139476279125718;475;26
0;0;0;0;0;0;0;0
0;2;0;0,2;-0,2;0,000719688672721831;473;28
0;0;0;0;0;0;0;0
0;2;0;0,25;-0,25;0,00107312340950005;471;30
0;0;0;0;0;0;0;0
0;2;0;0;0;0,000537989488009157;469;32
0;0;0;0;0;0;0;0
0;2;0,333333333333333;0;0,333333333333333;0,000163677186480397;467;34
0;0;0;0;0;0;0;0
0;2;0;0;0;0,000807329859879096;465;36
0;0;0;0;0;0;0;0
0;2;0;0;0;0,000408066987209109;463;38
0;0;0;0;0;0;0;0
0;2;0;0;0;0,00090871247022541;461;40
0;0;0;0;0;0;0;0
0;2;0;0;0;0,000608897720656671;459;42
0;0;0;0;0;0;0;0
0;2;0;0;0;0,000569741153611952;457;44
0;0;0;0;0;0;0;0
0;2;0;0;0;0,000395850072461716;455;46
0;0;0;0;0;0;0;0
0;2;0;0;0;0,000862074485307244;453;48
0;0;0;0;0;0;0;0
0;2;0;0;0;0,000329194525931139;451;50
0;0;0;0;0;0;0;0
0;2;0,333333333333333;0;0,333333333333333;0,000386805683353946;449;52
0;0;0;0;0;0;0;0
0;2;0;0;0;0,000525146402916565;447;54
0;0;0;0;0;0;0;0
0;2;0,125;0;0,125;0,000478494104180245;445;56
0;0;0;0;0;0;0;0
0;2;0;0;0;0,000479105319160739;443;58
0;0;0;0;0;0;0;0
0;2;0,181818181818182;0;0,181818181818182;0,000468632146597639;441;60
0;0;0;0;0;0;0;0
0;2;0;0;0;0,000595572763033973;439;62
0;0;0;0;0;0;0;0
0;2;0;0;0;0,000575127875266018;437;64
0;0;0;0;0;0;0;0
0;2;0,0666666666666667;0;0,0666666666666667;0,000398891756928948;435;66
0;0;0;0;0;0;0;0
0;2;0;0;0;0,000508361242986219;433;68
0;0;0;0;0;0;0;0
0;2;0,1875;0,0625;0,125;0,000543022049646191;431;70
0;0;0;0;0;0;0;0
0;2;0;0,105263157894737;-0,105263157894737;0,000462004883120282;429;72
0;0;0;0;0;0;0;0
0;2;0,0588235294117647;0,0588235294117647;0;0,000553194083141605;427;74
0;0;0;0;0;0;0;0
0;2;0;0;0;0,000738315184218301;425;76
0;0;0;0;0;0;0;0
0;2;0;0,117647058823529;-0,117647058823529;0,000588320296509043;423;78
0;0;0;0;0;0;0;0
0;2;0;0;0;0,000729957360108689;421;80
0;0;0;0;0;0;0;0
0;2;0,153846153846154;0;0,153846153846154;0,00066098522194126;419;82
0;0;0;0;0;0;0;0
0;2;0;0,0666666666666667;-0,0666666666666667;0,000761353201320579;417;84
0;0;0;0;0;0;0;0
0;2;0;0;0;0,00072895874005693;415;86
0;0;0;0;0;0;0;0
0;2;0;0,0909090909090909;-0,0909090909090909;0,000591858041452232;413;88
0;0;0;0;0;0;0;0
0;2;0,181818181818182;0,0909090909090909;0,0909090909090909;0,000451275005074158;411;90
0;0;0;0;0;0;0;0
0;2;0;0;0;0,000405504088582816;409;92
0;0;0;0;0;0;0;0
0;2;0,0714285714285714;0;0,0714285714285714;0,000507261731160064;407;94
0;0;0;0;0;0;0;0
0;2;0,0666666666666667;0;0,0666666666666667;0,000543433159577816;405;96
0;0;0;0;0;0;0;0
0;2;0;0;0;0,000427967471869478;403;98
0;0;0;0;0;0;0;0
0;2;0;0;0;0,000425440386643188;401;100
0;0;0;0;0;0;0;0
0;2;0,111111111111111;0,0555555555555556;0,0555555555555556;0,000519646048809371;399;102
0;0;0;0;0;0;0;0
0;2;0,157894736842105;0,0526315789473684;0,105263157894737;0,000174712272606178;397;104
0;0;0;0;0;0;0;0
0;2;0,0952380952380952;0;0,0952380952380952;0,000417842821008998;395;106
