"plasticidade";"replications";"speciation";"extinction";"diversif";"traitevolution";"timestep";"timesimulation";"speciestotal"
1;1;0;0;0;3,61660890407789e-05;125;76;84
0;0;0;0;0;0;0;0;0
1;1;0;0;0;3,66856163615888e-05;123;78;84
0;0;0;0;0;0;0;0;0
1;1;0;0;0;4,26239931217293e-05;121;80;84
0;0;0;0;0;0;0;0;0
1;1;0;0;0;6,18264486235665e-05;119;82;84
0;0;0;0;0;0;0;0;0
1;1;0;0;0;6,74622801223847e-05;117;84;85
0;0;0;0;0;0;0;0;0
1;1;0,0704225352112676;0;0,0704225352112676;4,90320221509834e-05;115;86;92
0;0;0;0;0;0;0;0;0
1;1;0;0;0;5,07677001065867e-05;113;88;95
0;0;0;0;0;0;0;0;0
1;1;0,402439024390244;0;0,402439024390244;0,000274888049000073;111;90;131
0;0;0;0;0;0;0;0;0
1;1;0,00869565217391304;0;0,00869565217391304;9,6365395060498e-06;109;92;132
0;0;0;0;0;0;0;0;0
1;1;0,00862068965517241;0;0,00862068965517241;7,23567353778787e-07;107;94;133
0;0;0;0;0;0;0;0;0
1;1;0,00854700854700855;0;0,00854700854700855;4,24367110861566e-06;105;96;134
0;0;0;0;0;0;0;0;0
1;1;0;0;0;1,30164485967731e-05;103;98;134
0;0;0;0;0;0;0;0;0
1;1;0;0,0336134453781513;-0,0336134453781513;7,10929782301666e-05;101;100;135
0;0;0;0;0;0;0;0;0
1;1;0,00869565217391304;0;0,00869565217391304;4,4326209748405e-05;99;102;136
0;0;0;0;0;0;0;0;0
1;1;0;0;0;1,19865824437571e-05;97;104;138
0;0;0;0;0;0;0;0;0
1;1;1,44262295081967;0;1,44262295081967;0,000113970058002698;95;106;318
0;0;0;0;0;0;0;0;0
1;1;0,00671140939597315;0;0,00671140939597315;9,94190551010526e-06;93;108;320
0;0;0;0;0;0;0;0;0
1;1;0,0358306188925081;0;0,0358306188925081;8,29387240446677e-06;91;110;338
0;0;0;0;0;0;0;0;0
1;1;0,00943396226415094;0;0,00943396226415094;6,23164203697475e-06;89;112;341
0;0;0;0;0;0;0;0;0
1;1;0,140672782874618;0;0,140672782874618;4,61580765516279e-06;87;114;393
0;0;0;0;0;0;0;0;0
1;1;0,0053475935828877;0;0,0053475935828877;4,01168151641296e-06;85;116;396
0;0;0;0;0;0;0;0;0
1;1;0,00531914893617021;0,138297872340426;-0,132978723404255;1,62536944909756e-05;83;118;398
0;0;0;0;0;0;0;0;0
1;1;0,0180722891566265;0;0,0180722891566265;2,50650389473652e-06;81;120;410
0;0;0;0;0;0;0;0;0
1;1;0,0183246073298429;0;0,0183246073298429;2,76016235900259e-05;79;122;461
0;0;0;0;0;0;0;0;0
1;1;0,200564971751412;0;0,200564971751412;1,79221418435681e-05;77;124;541
0;0;0;0;0;0;0;0;0
1;1;0,0518867924528302;0;0,0518867924528302;6,37730224983249e-06;75;126;563
0;0;0;0;0;0;0;0;0
1;1;0;0;0;6,67682559306497e-06;73;128;564
0;0;0;0;0;0;0;0;0
1;1;0;0;0;5,88200726724764e-06;71;130;564
0;0;0;0;0;0;0;0;0
1;1;0,00223713646532438;0;0,00223713646532438;2,03036662428859e-06;69;132;565
0;0;0;0;0;0;0;0;0
1;1;0;0;0;4,34446821274809e-06;67;134;565
0;0;0;0;0;0;0;0;0
