"plasticidade";"replications";"speciation";"extinction";"diversif";"traitevolution";"timestep";"timesimulation";"speciestotal"
0;0;0;0;0;0;0;0;0
0;1;0;0;0;0;841;160;48
0;0;0;0;0;0;0;0;0
0;1;0,111111111111111;0;0,111111111111111;0;839;162;50
0;0;0;0;0;0;0;0;0
0;1;0;0;0;0;837;164;51
0;0;0;0;0;0;0;0;0
0;1;0,166666666666667;0;0,166666666666667;0;835;166;54
0;0;0;0;0;0;0;0;0
0;1;0,2;0;0,2;0;833;168;58
0;0;0;0;0;0;0;0;0
0;1;0,105263157894737;0;0,105263157894737;0;831;170;61
0;0;0;0;0;0;0;0;0
0;1;0,0454545454545455;0,0909090909090909;-0,0454545454545455;0;829;172;63
0;0;0;0;0;0;0;0;0
0;1;0,0476190476190476;0;0,0476190476190476;0;827;174;65
0;0;0;0;0;0;0;0;0
0;1;0,136363636363636;0;0,136363636363636;0;825;176;68
0;0;0;0;0;0;0;0;0
0;1;0,12;0;0,12;0;823;178;71
0;0;0;0;0;0;0;0;0
0;1;0,172413793103448;0,0689655172413793;0,103448275862069;0;821;180;79
0;0;0;0;0;0;0;0;0
0;1;0;0,0357142857142857;-0,0357142857142857;0;819;182;81
0;0;0;0;0;0;0;0;0
0;1;0,08;0;0,08;0;817;184;83
0;0;0;0;0;0;0;0;0
0;1;0,0714285714285714;0,0714285714285714;0;0;815;186;86
0;0;0;0;0;0;0;0;0
0;1;0,0740740740740741;0,037037037037037;0,037037037037037;0;813;188;89
0;0;0;0;0;0;0;0;0
0;1;0,0357142857142857;0;0,0357142857142857;0;811;190;91
0;0;0;0;0;0;0;0;0
0;1;0,103448275862069;0,137931034482759;-0,0344827586206897;0;809;192;95
0;0;0;0;0;0;0;0;0
0;1;0,0740740740740741;0,037037037037037;0,037037037037037;0;807;194;97
0;0;0;0;0;0;0;0;0
0;1;0,0689655172413793;0,0689655172413793;0;0;805;196;100
0;0;0;0;0;0;0;0;0
0;1;0,0967741935483871;0,032258064516129;0,0645161290322581;0;803;198;105
0;0;0;0;0;0;0;0;0
0;1;0,0571428571428571;0,2;-0,142857142857143;0;801;200;110
0;0;0;0;0;0;0;0;0
0;1;0;0,222222222222222;-0,222222222222222;0;799;202;110
0;0;0;0;0;0;0;0;0
0;1;0,05;0;0,05;0;797;204;111
0;0;0;0;0;0;0;0;0
0;1;0;0;0;0;795;206;112
0;0;0;0;0;0;0;0;0
0;1;0,0434782608695652;0;0,0434782608695652;0;793;208;114
0;0;0;0;0;0;0;0;0
0;1;0,0384615384615385;0,153846153846154;-0,115384615384615;0;791;210;117
0;0;0;0;0;0;0;0;0
0;1;0,0454545454545455;0;0,0454545454545455;0;789;212;118
0;0;0;0;0;0;0;0;0
0;1;0,0869565217391304;0,0434782608695652;0,0434782608695652;0;787;214;121
0;0;0;0;0;0;0;0;0
0;1;0,08;0,04;0,04;0;785;216;125
