"plasticidade";"replications";"speciation";"extinction";"diversif";"traitevolution";"timestep";"timesimulation";"speciestotal"
0;0;0;0;0;0;0;0;0
0;1;0,0641609719058466;0,00151860288534548;0,0626423690205011;0;839;162;3295
0;0;0;0;0;0;0;0;0
0;1;0,0809305373525557;0,00294888597640891;0,0779816513761468;0;837;164;3816
0;0;0;0;0;0;0;0;0
0;1;0,138364779874214;0,00437517090511348;0,1339896089691;0;835;166;4696
0;0;0;0;0;0;0;0;0
0;1;0,0596371882086168;0,00816326530612245;0,0514739229024943;0;833;168;5261
0;0;0;0;0;0;0;0;0
0;1;0,0743620414673046;0,000797448165869219;0,0735645933014354;0;831;170;6037
0;0;0;0;0;0;0;0;0
0;1;0,060055382485289;0,00536517826237452;0,0546902042229145;0;829;172;6814
0;0;0;0;0;0;0;0;0
0;1;0,0547422994815493;0,00182982616651418;0,0529124733150351;0;827;174;7645
0;0;0;0;0;0;0;0;0
0;1;0,128575283324339;0,00134916351861846;0,12722611980572;0;825;176;9119
0;0;0;0;0;0;0;0;0
0;1;0,143253439857967;0,0066577896138482;0,136595650244119;0;823;178;11083
0;0;0;0;0;0;0;0;0
0;1;0,0803838703997183;0,0254446205317838;0,0549392498679345;0;821;180;13260
0;0;0;0;0;0;0;0;0
0;1;0,0520104183623637;0,035975907537034;0,0160345108253296;0;819;182;14649
0;0;0;0;0;0;0;0;0
0;1;0,0610582413399315;0,00342596117244005;0,0576322801674914;0;817;184;16213
0;0;0;0;0;0;0;0;0
0;1;0,0762740695380009;0,0200721235626318;0,0562019459753691;0;815;186;18156
0;0;0;0;0;0;0;0;0
0;1;0,000448545431244393;0;0,000448545431244393;0;813;188;18246
0;0;0;0;0;0;0;0;0
0;1;0;0;0;0;811;190;18247
0;0;0;0;0;0;0;0;0
0;1;0;0;0;0;809;192;18247
0;0;0;0;0;0;0;0;0
0;1;0,00147275405007364;0;0,00147275405007364;0;807;194;18273
0;0;0;0;0;0;0;0;0
0;1;0,102516539912199;0;0,102516539912199;0;805;196;20464
0;0;0;0;0;0;0;0;0
0;1;0,00869807638695289;0;0,00869807638695289;0;803;198;20724
0;0;0;0;0;0;0;0;0
0;1;0,00844159403606863;0;0,00844159403606863;0;801;200;21030
0;0;0;0;0;0;0;0;0
0;1;0,0079887725358955;0;0,0079887725358955;0;799;202;21307
0;0;0;0;0;0;0;0;0
0;1;0,00818539385563942;0;0,00818539385563942;0;797;204;21601
0;0;0;0;0;0;0;0;0
0;1;0,0118312218615852;0;0,0118312218615852;0;795;206;21961
0;0;0;0;0;0;0;0;0
0;1;0,0388599776275473;0;0,0388599776275473;0;793;208;23993
0;0;0;0;0;0;0;0;0
0;1;0,606909230835008;0,00102612339133781;0,60588310744367;0;791;210;40923
0;0;0;0;0;0;0;0;0
0;1;0,00252364254595686;0;0,00252364254595686;0;789;212;41109
0;0;0;0;0;0;0;0;0
0;1;0,00346185354509659;0;0,00346185354509659;0;787;214;41342
0;0;0;0;0;0;0;0;0
0;1;0,000658085235199663;0;0,000658085235199663;0;785;216;41384
0;0;0;0;0;0;0;0;0
0;1;0,00176167437946992;0;0,00176167437946992;0;783;218;41469
0;0;0;0;0;0;0;0;0
0;1;0,0173758591397019;0;0,0173758591397019;0;781;220;42892
0;0;0;0;0;0;0;0;0
0;1;0,0155631365322842;0;0,0155631365322842;0;779;222;44154
0;0;0;0;0;0;0;0;0
0;1;0,0895006525837482;0;0,0895006525837482;0;777;224;48447
0;0;0;0;0;0;0;0;0
0;1;0,0049870337123479;0;0,0049870337123479;0;775;226;48712
0;0;0;0;0;0;0;0;0
0;1;0,00119314257007096;0;0,00119314257007096;0;773;228;51200
0;0;0;0;0;0;0;0;0
0;1;0,00880818200793154;0;0,00880818200793154;0;771;230;51702
0;0;0;0;0;0;0;0;0
0;1;0,00950761223695265;0;0,00950761223695265;0;769;232;52637
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0,25;1;0;0;0;0,000539824166545799;999;2;1
0;0;0;0;0;0;0;0;0
0,25;1;0;0;0;0,00473680386886233;997;4;1
0;0;0;0;0;0;0;0;0
0,25;1;0;0;0;0,00361476777230996;995;6;1
0;0;0;0;0;0;0;0;0
0,25;1;0;0;0;0,00308128013596835;993;8;4
0;0;0;0;0;0;0;0;0
0,25;1;0;0;0;0,00259829853274046;991;10;4
0;0;0;0;0;0;0;0;0
0,25;1;0,25;0;0,25;0,00231448859990394;989;12;5
0;0;0;0;0;0;0;0;0
0,25;1;0;0;0;0,00100211366037578;987;14;5
0;0;0;0;0;0;0;0;0
0,25;1;0;0;0;0,000232135619994681;985;16;7
0;0;0;0;0;0;0;0;0
0,25;1;0;0;0;0,000331868395579384;983;18;7
0;0;0;0;0;0;0;0;0
0,25;1;0,142857142857143;0;0,142857142857143;0,000381822113351566;981;20;8
0;0;0;0;0;0;0;0;0
0,25;1;0;0;0;0,000148597456451152;979;22;9
0;0;0;0;0;0;0;0;0
0,25;1;0;0;0;0,000802306428177808;977;24;9
0;0;0;0;0;0;0;0;0
