"plasticidade";"replications";"speciation";"extinction";"diversif";"traitevolution";"timestep";"timesimulation";"speciestotal"
0;0;0;0;0;0;0;0;0
0,25;1;0,31;0,12;0,19;0,000133797146327688;437;64;20
0;0;0;0;0;0;0;0;0
0,25;1;0,3;0,12;0,18;0,000115474944601434;435;66;20
0;0;0;0;0;0;0;0;0
0,25;1;0,32;0,12;0,2;9,6879906890924e-05;433;68;22
0;0;0;0;0;0;0;0;0
0,25;1;0,31;0,11;0,2;7,60452122475893e-05;431;70;22
0;0;0;0;0;0;0;0;0
0,25;1;0,31;0,11;0,2;9,520433675186e-05;429;72;22
0;0;0;0;0;0;0;0;0
0,25;1;0,32;0,11;0,21;0,000114702921215522;427;74;24
0;0;0;0;0;0;0;0;0
0,25;1;0,34;0,11;0,23;9,36106734890542e-05;425;76;26
0;0;0;0;0;0;0;0;0
0,25;1;0,35;0,1;0,25;0,000138520201910575;423;78;27
0;0;0;0;0;0;0;0;0
0,25;1;0,39;0,1;0,29;0,000104087973163836;421;80;31
0;0;0;0;0;0;0;0;0
0,25;1;0,38;0,1;0,28;8,68297021834354e-05;419;82;31
0;0;0;0;0;0;0;0;0
0,25;1;0,38;0,1;0,28;7,67358782697871e-05;417;84;32
0;0;0;0;0;0;0;0;0
0,25;1;0,4;0,09;0,31;6,18292483731131e-05;415;86;34
0;0;0;0;0;0;0;0;0
0,25;1;0,4;0,09;0,31;6,33322313438792e-05;413;88;35
0;0;0;0;0;0;0;0;0
0,25;1;0,4;0,09;0,31;0,000105572744413115;411;90;36
0;0;0;0;0;0;0;0;0
0,25;1;0,42;0,09;0,33;0,000138904281827289;409;92;39
0;0;0;0;0;0;0;0;0
0,25;1;0,47;0,1;0,37;0,000132489742062831;407;94;44
0;0;0;0;0;0;0;0;0
0,25;1;0,54;0,09;0,45;0,000135844758364163;405;96;52
0;0;0;0;0;0;0;0;0
0,25;1;0,54;0,1;0,44;0,000106492110502081;403;98;53
0;0;0;0;0;0;0;0;0
0,25;1;0,55;0,1;0,45;0,00011668579886889;401;100;55
0;0;0;0;0;0;0;0;0
0,25;1;0,6;0,11;0,49;0,000129191458426905;399;102;61
0;0;0;0;0;0;0;0;0
0,25;1;0,62;0,11;0,51;0,000109086981520498;397;104;65
0;0;0;0;0;0;0;0;0
0,25;1;0,65;0,1;0,55;0,000115745021020682;395;106;69
0;0;0;0;0;0;0;0;0
0,25;1;0,66;0,1;0,56;0,000122230127349339;393;108;71
0;0;0;0;0;0;0;0;0
0,25;1;0,68;0,15;0,53;7,24035513122503e-05;391;110;75
0;0;0;0;0;0;0;0;0
0,25;1;0,78;0,14;0,64;8,08992850801366e-05;389;112;87
0;0;0;0;0;0;0;0;0
0,25;1;0,94;0,14;0,8;8,94328066061961e-05;387;114;107
0;0;0;0;0;0;0;0;0
0,25;1;1,05;0,14;0,91;9,40629149167279e-05;385;116;122
0;0;0;0;0;0;0;0;0
0,25;1;1,13;0,14;0,99;9,1422196463198e-05;383;118;133
0;0;0;0;0;0;0;0;0
0,25;1;1,16;0,13;1,03;8,53118071784088e-05;381;120;139
0;0;0;0;0;0;0;0;0
0,25;1;1,21;0,13;1,08;9,29414411293257e-05;379;122;148
0;0;0;0;0;0;0;0;0
0,25;1;1,27;0,13;1,14;7,94120680005432e-05;377;124;158
0;0;0;0;0;0;0;0;0
0,25;1;1,33;0,13;1,2;9,05009657290241e-05;375;126;168
0;0;0;0;0;0;0;0;0
0,25;1;1,41;0,12;1,29;8,19138881270332e-05;373;128;181
0;0;0;0;0;0;0;0;0
0,25;1;1,55;0,12;1,43;9,614214220114e-05;371;130;202
0;0;0;0;0;0;0;0;0
0,25;1;1,76;0,12;1,64;0,000110696357278949;369;132;232
0;0;0;0;0;0;0;0;0
0,25;1;1,96;0,14;1,82;8,60330701863983e-05;367;134;263
0;0;0;0;0;0;0;0;0
0,25;1;2,28;0,14;2,14;9,93426661090268e-05;365;136;310
0;0;0;0;0;0;0;0;0
0,25;1;2,55;0,14;2,41;9,4348005360435e-05;363;138;352
0;0;0;0;0;0;0;0;0
0,25;1;2,79;0,14;2,65;9,72181171162849e-05;361;140;391
0;0;0;0;0;0;0;0;0
0,25;1;3,08;0,13;2,95;9,98610001246064e-05;359;142;437
0;0;0;0;0;0;0;0;0
0,25;1;3,41;0,22;3,19;0,000114928520438899;357;144;491
0;0;0;0;0;0;0;0;0
0,25;1;3,8;0,23;3,57;0,000124648390916304;355;146;555
0;0;0;0;0;0;0;0;0
0,25;1;4,02;0,43;3,59;0,000115872901193527;353;148;595
0;0;0;0;0;0;0;0;0
0,25;1;4,23;0,49;3,74;0,000113167025452947;351;150;635
0;0;0;0;0;0;0;0;0
0,25;1;4,53;0,64;3,89;9,08729356324339e-05;349;152;689
0;0;0;0;0;0;0;0;0
0,25;1;4,92;0,64;4,28;9,25085197601573e-05;347;154;758
0;0;0;0;0;0;0;0;0
0,25;1;5,1;0,65;4,45;9,2270599195705e-05;345;156;795
0;0;0;0;0;0;0;0;0
0,25;1;5,39;0,66;4,73;8,90510709698476e-05;343;158;851
0;0;0;0;0;0;0;0;0
0,25;1;5,81;0,71;5,1;9,08248845922526e-05;341;160;930
0;0;0;0;0;0;0;0;0
0,25;1;6,35;0,84;5,51;8,73345388354338e-05;339;162;1028
0;0;0;0;0;0;0;0;0
0,25;1;7,88;0,84;7,04;0,000109255890169861;337;164;1293
0;0;0;0;0;0;0;0;0
0,25;1;9,62;0,83;8,79;0,00010648987224506;335;166;1597
0;0;0;0;0;0;0;0;0
0,25;1;10,5;0,83;9,67;9,55495931522234e-05;333;168;1764
0;0;0;0;0;0;0;0;0
0,25;1;11,46;0,82;10,64;8,81198440745763e-05;331;170;1948
0;0;0;0;0;0;0;0;0
0,25;1;11,79;0,81;10,98;8,49681642158009e-05;329;172;2028
0;0;0;0;0;0;0;0;0
0,25;1;12,1;0,8;11,3;8,76072839593001e-05;327;174;2106
0;0;0;0;0;0;0;0;0
0,25;1;12,43;0,8;11,63;8,68718752850649e-05;325;176;2188
0;0;0;0;0;0;0;0;0
0,25;1;13,26;0,83;12,43;9,47953432289467e-05;323;178;2361
0;0;0;0;0;0;0;0;0
0,25;1;14,43;0,84;13,59;8,88191729877309e-05;321;180;2598
0;0;0;0;0;0;0;0;0
0,25;1;15,1;0,84;14,26;8,51784050750629e-05;319;182;2748
0;0;0;0;0;0;0;0;0
0,25;1;16,64;0,85;15,79;9,18121963515769e-05;317;184;3061
0;0;0;0;0;0;0;0;0
0,25;1;18,69;0,85;17,84;9,71819809770772e-05;315;186;3476
0;0;0;0;0;0;0;0;0
0,25;1;20,4;0,89;19,51;9,22205559448813e-05;313;188;3835
0;0;0;0;0;0;0;0;0
0,25;1;22,02;0,93;21,09;8,78822751971595e-05;311;190;4184
0;0;0;0;0;0;0;0;0
0,25;1;22,93;0,93;22;7,9650318881207e-05;309;192;4403
0;0;0;0;0;0;0;0;0
0,25;1;25,15;0,98;24,17;0,00010516223417891;307;194;4880
0;0;0;0;0;0;0;0;0
0,25;1;30,41;2,36;28,05;0,000154924509994235;305;196;5961
0;0;0;0;0;0;0;0;0
0,25;1;32,14;3,84;28,3;9,99850649294065e-05;303;198;6363
0;0;0;0;0;0;0;0;0
0,25;1;33,42;4,22;29,2;9,53774212211201e-05;301;200;6683
0;0;0;0;0;0;0;0;0
0,25;1;38,31;4,34;33,97;0,000184904038183482;299;202;7738
0;0;0;0;0;0;0;0;0
0,25;1;41,84;5,44;36,4;0,000119586958739963;297;204;8535
0;0;0;0;0;0;0;0;0
0,25;1;46,56;6,09;40,47;0,000106984939784454;295;206;9591
0;0;0;0;0;0;0;0;0
0,25;1;49,98;6,06;43,92;0,000107990357992455;293;208;10396
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0,5;1;0,5;0;0,5;0,000110825880317411;499;2;1
0;0;0;0;0;0;0;0;0
0,5;1;0,25;0;0,25;0,000466699065627463;497;4;1
0;0;0;0;0;0;0;0;0
0,5;1;0,17;0;0,17;0,000686095818731747;495;6;1
0;0;0;0;0;0;0;0;0
0,5;1;0,88;0;0,88;0,000202747284683748;493;8;7
0;0;0;0;0;0;0;0;0
0,5;1;0,7;0;0,7;0,000185760602003141;491;10;7
0;0;0;0;0;0;0;0;0
0,5;1;0,58;0;0,58;0,0001589791669906;489;12;7
0;0;0;0;0;0;0;0;0
0,5;1;0,71;0;0,71;0,00016849577065595;487;14;10
0;0;0;0;0;0;0;0;0
0,5;1;0,62;0,06;0,56;0,000118483801864954;485;16;10
0;0;0;0;0;0;0;0;0
0,5;1;0,61;0,06;0,55;0,000148721048584309;483;18;11
0;0;0;0;0;0;0;0;0
0,5;1;0,55;0,05;0,5;0,000137633286434891;481;20;11
0;0;0;0;0;0;0;0;0
0,5;1;0,55;0,05;0,5;5,36460169433595e-05;479;22;12
0;0;0;0;0;0;0;0;0
0,5;1;0,54;0,04;0,5;0,000110415580976015;477;24;13
0;0;0;0;0;0;0;0;0
0,5;1;0,5;0,04;0,46;8,48026108621197e-05;475;26;13
0;0;0;0;0;0;0;0;0
0,5;1;0,5;0,04;0,46;0,000130740269277988;473;28;14
0;0;0;0;0;0;0;0;0
0,5;1;0,5;0,03;0,47;0,000178141606651694;471;30;15
0;0;0;0;0;0;0;0;0
0,5;1;0,5;0,03;0,47;0,000173512309512315;469;32;16
0;0;0;0;0;0;0;0;0
0,5;1;0,5;0,06;0,44;0,000204531621284698;467;34;17
0;0;0;0;0;0;0;0;0
0,5;1;0,47;0,08;0,39;9,57150166155187e-05;465;36;17
0;0;0;0;0;0;0;0;0
0,5;1;0,45;0,11;0,34;0,000168995230636152;463;38;17
0;0;0;0;0;0;0;0;0
0,5;1;0,42;0,1;0,32;0,000114547926810089;461;40;17
0;0;0;0;0;0;0;0;0
0,5;1;0,4;0,1;0,3;0,000110493999954318;459;42;17
0;0;0;0;0;0;0;0;0
0,5;1;0,43;0,16;0,27;8,03819167105136e-05;457;44;19
0;0;0;0;0;0;0;0;0
0,5;1;0,43;0,15;0,28;0,000141693826473397;455;46;20
0;0;0;0;0;0;0;0;0
0,5;1;0,42;0,15;0,27;0,000159817406892014;453;48;20
0;0;0;0;0;0;0;0;0
0,5;1;0,54;0,14;0,4;0,000123458375928051;451;50;27
0;0;0;0;0;0;0;0;0
0,5;1;0,54;0,13;0,41;0,000201322447331086;449;52;28
0;0;0;0;0;0;0;0;0
0,5;1;0,52;0,13;0,39;0,000153644789829882;447;54;28
0;0;0;0;0;0;0;0;0
0,5;1;0,54;0,12;0,42;0,000206512229522456;445;56;30
0;0;0;0;0;0;0;0;0
0,5;1;0,52;0,12;0,4;0,000144672968283116;443;58;30
0;0;0;0;0;0;0;0;0
0,5;1;0,5;0,12;0,38;0,000193825653371338;441;60;30
0;0;0;0;0;0;0;0;0
0,5;1;0,48;0,15;0,33;0,000135405137499798;439;62;30
0;0;0;0;0;0;0;0;0
0,5;1;0,52;0,14;0,38;0,000267484349422031;437;64;33
0;0;0;0;0;0;0;0;0
0,5;1;0,53;0,2;0,33;0,000142412156155833;435;66;35
0;0;0;0;0;0;0;0;0
0,5;1;0,56;0,19;0,37;9,86958695970119e-05;433;68;38
0;0;0;0;0;0;0;0;0
0,5;1;0,6;0,19;0,41;0,000102645772985119;431;70;42
0;0;0;0;0;0;0;0;0
0,5;1;0,6;0,18;0,42;9,77929755478539e-05;429;72;43
0;0;0;0;0;0;0;0;0
0,5;1;0,58;0,18;0,4;8,53003988766254e-05;427;74;43
0;0;0;0;0;0;0;0;0
0,5;1;0,57;0,17;0,4;6,29852795227518e-05;425;76;43
0;0;0;0;0;0;0;0;0
0,5;1;0,55;0,17;0,38;7,92226823811637e-05;423;78;43
0;0;0;0;0;0;0;0;0
0,5;1;0,55;0,16;0,39;5,99398090472019e-05;421;80;44
0;0;0;0;0;0;0;0;0
0,5;1;0,55;0,16;0,39;7,170678181181e-05;419;82;45
0;0;0;0;0;0;0;0;0
0,5;1;0,65;0,15;0,5;0,000140868048767328;417;84;55
0;0;0;0;0;0;0;0;0
0,5;1;0,64;0,15;0,49;8,9709069215501e-05;415;86;55
0;0;0;0;0;0;0;0;0
0,5;1;0,64;0,15;0,49;7,70426789388675e-05;413;88;56
0;0;0;0;0;0;0;0;0
0,5;1;0,62;0,14;0,48;8,91437468459851e-05;411;90;56
0;0;0;0;0;0;0;0;0
0,5;1;0,61;0,15;0,46;8,7504063021937e-05;409;92;56
0;0;0;0;0;0;0;0;0
0,5;1;0,6;0,15;0,45;0,000133377686247859;407;94;56
0;0;0;0;0;0;0;0;0
0,5;1;0,61;0,15;0,46;0,000128723629413653;405;96;59
0;0;0;0;0;0;0;0;0
0,5;1;0,62;0,14;0,48;0,000122746906901231;403;98;61
0;0;0;0;0;0;0;0;0
0,5;1;1,23;0,14;1,09;0,000376448784993115;401;100;123
0;0;0;0;0;0;0;0;0
0,5;1;1,23;0,14;1,09;0,000175725541230054;399;102;125
0;0;0;0;0;0;0;0;0
0,5;1;1,31;0,13;1,18;0,000138319320667438;397;104;136
0;0;0;0;0;0;0;0;0
0,5;1;1,3;0,13;1,17;0,0001695221251744;395;106;138
0;0;0;0;0;0;0;0;0
0,5;1;1,31;0,13;1,18;0,000139492530107968;393;108;141
0;0;0;0;0;0;0;0;0
0,5;1;1,28;0,13;1,15;0,000168329637065417;391;110;141
0;0;0;0;0;0;0;0;0
0,5;1;1,29;0,26;1,03;0,000122985600180369;389;112;144
0;0;0;0;0;0;0;0;0
0,5;1;1,34;0,25;1,09;0,000141175702386853;387;114;153
0;0;0;0;0;0;0;0;0
0,5;1;1,47;0,25;1,22;0,000167650543950997;385;116;170
0;0;0;0;0;0;0;0;0
0,5;1;1,68;0,39;1,29;0,000141063337128133;383;118;198
0;0;0;0;0;0;0;0;0
0,5;1;1,72;0,38;1,34;9,14649970723244e-05;381;120;206
0;0;0;0;0;0;0;0;0
0,5;1;1,69;0,38;1,31;9,81175923245869e-05;379;122;206
0;0;0;0;0;0;0;0;0
0,5;1;1,66;0,37;1,29;8,10965347609129e-05;377;124;206
0;0;0;0;0;0;0;0;0
0,5;1;1,63;0,37;1,26;7,15467422021407e-05;375;126;206
0;0;0;0;0;0;0;0;0
0,5;1;1,62;0,37;1,25;7,73708863255639e-05;373;128;207
0;0;0;0;0;0;0;0;0
0,5;1;1,62;0,36;1,26;6,45163357906123e-05;371;130;211
0;0;0;0;0;0;0;0;0
0,5;1;1,64;0,36;1,28;6,85828976829395e-05;369;132;217
0;0;0;0;0;0;0;0;0
0,5;1;1,69;0,35;1,34;9,18751014487327e-05;367;134;226
0;0;0;0;0;0;0;0;0
0,5;1;1,91;0,35;1,56;8,08676902914361e-05;365;136;260
0;0;0;0;0;0;0;0;0
0,5;1;1,9;0,34;1,56;7,61144911978712e-05;363;138;262
0;0;0;0;0;0;0;0;0
0,5;1;1,88;0,34;1,54;7,48645742384587e-05;361;140;263
0;0;0;0;0;0;0;0;0
0,5;1;1,88;0,34;1,54;7,62510760760543e-05;359;142;267
0;0;0;0;0;0;0;0;0
0,5;1;1,86;0,33;1,53;7,16263734065566e-05;357;144;268
0;0;0;0;0;0;0;0;0
0,5;1;2;0,42;1,58;9,18863451736011e-05;355;146;292
0;0;0;0;0;0;0;0;0
0,5;1;2,03;0,41;1,62;0,000111055995783111;353;148;300
0;0;0;0;0;0;0;0;0
0,5;1;2,15;0,41;1,74;9,793363143718e-05;351;150;323
0;0;0;0;0;0;0;0;0
0,5;1;3,2;0,41;2,79;0,000138697186512021;349;152;487
0;0;0;0;0;0;0;0;0
0,5;1;3,26;0,4;2,86;0,000141164124962798;347;154;502
0;0;0;0;0;0;0;0;0
0,5;1;3,54;0,4;3,14;0,000113877754295507;345;156;553
0;0;0;0;0;0;0;0;0
0,5;1;3,59;0,39;3,2;0,000115260562990655;343;158;568
0;0;0;0;0;0;0;0;0
0,5;1;3,62;0,39;3,23;0,000127212836443183;341;160;580
0;0;0;0;0;0;0;0;0
0,5;1;3,58;0,41;3,17;0,000161664517178097;339;162;580
0;0;0;0;0;0;0;0;0
0,5;1;3,63;0,46;3,17;0,000167882513931349;337;164;596
0;0;0;0;0;0;0;0;0
0,5;1;3,95;0,45;3,5;0,000171912933319021;335;166;656
0;0;0;0;0;0;0;0;0
0,5;1;4,15;0,82;3,33;0,000153441247106457;333;168;698
0;0;0;0;0;0;0;0;0
0,5;1;5,07;0,82;4,25;0,000107321618947945;331;170;862
0;0;0;0;0;0;0;0;0
0,5;1;5,24;0,81;4,43;0,000106419622908687;329;172;902
0;0;0;0;0;0;0;0;0
0,5;1;5,2;0,8;4,4;8,82088016689719e-05;327;174;904
0;0;0;0;0;0;0;0;0
0,5;1;5,14;0,8;4,34;6,85512010331337e-05;325;176;904
0;0;0;0;0;0;0;0;0
0,5;1;5,09;0,79;4,3;6,98331009111311e-05;323;178;906
0;0;0;0;0;0;0;0;0
0,5;1;5,07;0,78;4,29;6,86774339421358e-05;321;180;912
0;0;0;0;0;0;0;0;0
0,5;1;5,14;0,77;4,37;6,78797242331116e-05;319;182;936
0;0;0;0;0;0;0;0;0
0,5;1;5,24;0,77;4,47;7,48817592987472e-05;317;184;964
0;0;0;0;0;0;0;0;0
0,5;1;5,92;0,76;5,16;8,61702127877817e-05;315;186;1101
0;0;0;0;0;0;0;0;0
0,5;1;5,87;0,76;5,11;6,35834408963071e-05;313;188;1103
0;0;0;0;0;0;0;0;0
0,5;1;5,83;0,75;5,08;6,7118549393416e-05;311;190;1108
0;0;0;0;0;0;0;0;0
0,5;1;5,8;0,74;5,06;6,32571321109857e-05;309;192;1114
0;0;0;0;0;0;0;0;0
0,5;1;5,79;0,73;5,06;6,56774396767723e-05;307;194;1123
0;0;0;0;0;0;0;0;0
0,5;1;5,93;0,82;5,11;0,000121238654577527;305;196;1162
0;0;0;0;0;0;0;0;0
0,5;1;6,25;0,81;5,44;9,96459587651429e-05;303;198;1237
0;0;0;0;0;0;0;0;0
0,5;1;6,81;0,82;5,99;0,000119881469276277;301;200;1362
0;0;0;0;0;0;0;0;0
0,5;1;11,66;0,83;10,83;0,000306032372403113;299;202;2356
0;0;0;0;0;0;0;0;0
0,5;1;11,67;0,82;10,85;0,000151546923631999;297;204;2380
0;0;0;0;0;0;0;0;0
0,5;1;12,96;0,88;12,08;0,000129791028762942;295;206;2669
0;0;0;0;0;0;0;0;0
0,5;1;13,11;0,89;12,22;0,000123272927011366;293;208;2726
0;0;0;0;0;0;0;0;0
0,5;1;13,46;0,9;12,56;0,000146162043942515;291;210;2826
0;0;0;0;0;0;0;0;0
0,5;1;13,45;1,4;12,05;0,000132363730371653;289;212;2851
0;0;0;0;0;0;0;0;0
0,5;1;13,54;1,77;11,77;0,000140099875369351;287;214;2897
0;0;0;0;0;0;0;0;0
0,5;1;14,3;1,86;12,44;0,000157442314041345;285;216;3089
0;0;0;0;0;0;0;0;0
0,5;1;16,31;4,18;12,13;0,000159717797107548;283;218;3555
0;0;0;0;0;0;0;0;0
0,5;1;19,16;5,85;13,31;9,56167600420487e-05;281;220;4215
0;0;0;0;0;0;0;0;0
0,5;1;19,27;5,82;13,45;8,14380827917018e-05;279;222;4277
0;0;0;0;0;0;0;0;0
0,5;1;19,13;5,76;13,37;7,96778723477078e-05;277;224;4286
0;0;0;0;0;0;0;0;0
0,5;1;19;5,71;13,29;6,7294583477375e-05;275;226;4294
0;0;0;0;0;0;0;0;0
0,5;1;18,87;5,67;13,2;6,22741047535244e-05;273;228;4302
0;0;0;0;0;0;0;0;0
0,5;1;18,78;5,63;13,15;6,04774482576305e-05;271;230;4320
0;0;0;0;0;0;0;0;0
0,5;1;18,76;5,59;13,17;5,60247544516722e-05;269;232;4353
0;0;0;0;0;0;0;0;0
0,5;1;19,06;5,55;13,51;6,37354058482811e-05;267;234;4460
0;0;0;0;0;0;0;0;0
0,5;1;19,67;5,53;14,14;7,70482522288166e-05;265;236;4643
0;0;0;0;0;0;0;0;0
0,5;1;20,47;5,49;14,98;6,8925460323346e-05;263;238;4873
0;0;0;0;0;0;0;0;0
0,5;1;20,4;5,45;14,95;6,11171608355439e-05;261;240;4895
0;0;0;0;0;0;0;0;0
0,5;1;20,29;5,4;14,89;6,60559461540853e-05;259;242;4909
0;0;0;0;0;0;0;0;0
0,5;1;20,22;5,36;14,86;6,7212324387063e-05;257;244;4933
0;0;0;0;0;0;0;0;0
0,5;1;20,54;5,32;15,22;7,04802454276687e-05;255;246;5054
0;0;0;0;0;0;0;0;0
0,5;1;21,15;5,63;15,52;9,50397536837095e-05;253;248;5246
0;0;0;0;0;0;0;0;0
0,5;1;22,08;5,68;16,4;9,72837867827099e-05;251;250;5520
0;0;0;0;0;0;0;0;0
0,5;1;23,87;5,63;18,24;0,000105292294372258;249;252;6015
0;0;0;0;0;0;0;0;0
0,5;1;38,68;5,63;33,05;0,0001677774461383;247;254;9825
0;0;0;0;0;0;0;0;0
0,5;1;40,86;6,74;34,12;0,00014520547792865;245;256;10459
0;0;0;0;0;0;0;0;0
0,5;1;42,8;6,7;36,1;0,000128106676385142;243;258;11043
0;0;0;0;0;0;0;0;0
0,5;1;43,46;6,65;36,81;0,000126009535990432;241;260;11300
0;0;0;0;0;0;0;0;0
0,75;1;0,5;0;0,5;8,60767370650661e-05;499;2;1
0;0;0;0;0;0;0;0;0
0,75;1;0,25;0;0,25;6,93523078756364e-05;497;4;1
0;0;0;0;0;0;0;0;0
0,75;1;0,17;0;0,17;0,000608042573522483;495;6;1
0;0;0;0;0;0;0;0;0
0,75;1;1,12;0;1,12;0,000208963773961062;493;8;9
0;0;0;0;0;0;0;0;0
0,75;1;0,9;0,1;0,8;0,000233318162707753;491;10;9
0;0;0;0;0;0;0;0;0
0,75;1;0,75;0,08;0,67;0,00026609801402544;489;12;9
0;0;0;0;0;0;0;0;0
0,75;1;0,64;0,07;0,57;0,00014295919842832;487;14;9
0;0;0;0;0;0;0;0;0
0,75;1;0,62;0,06;0,56;0,000165848557745846;485;16;10
0;0;0;0;0;0;0;0;0
0,75;1;0,61;0,06;0,55;0,000110234465056739;483;18;11
0;0;0;0;0;0;0;0;0
0,75;1;0,55;0,05;0,5;0,000122583210504357;481;20;11
0;0;0;0;0;0;0;0;0
0,75;1;0,5;0,05;0,45;0,000111863597093842;479;22;11
0;0;0;0;0;0;0;0;0
0,75;1;0,46;0,04;0,42;0,000112373226430945;477;24;11
0;0;0;0;0;0;0;0;0
0,75;1;0,42;0,04;0,38;9,08409922796061e-05;475;26;11
0;0;0;0;0;0;0;0;0
0,75;1;0,43;0,04;0,39;9,56099059849336e-05;473;28;12
0;0;0;0;0;0;0;0;0
0,75;1;0,43;0,03;0,4;8,55647161386077e-05;471;30;13
0;0;0;0;0;0;0;0;0
0,75;1;0,47;0,03;0,44;0,000161188451526952;469;32;15
0;0;0;0;0;0;0;0;0
0,75;1;0,5;0,03;0,47;0,000140736935125025;467;34;17
0;0;0;0;0;0;0;0;0
0,75;1;0,47;0,03;0,44;0,000129420178641509;465;36;17
0;0;0;0;0;0;0;0;0
0,75;1;0,45;0,03;0,42;0,000172253657850199;463;38;17
0;0;0;0;0;0;0;0;0
0,75;1;0,42;0,03;0,39;0,000117163313103984;461;40;17
0;0;0;0;0;0;0;0;0
