"plasticidade";"replications";"speciation";"extinction";"diversif";"traitevolution";"timestep";"timesimulation"
0;0;0;0;0;0;0;0
0;10;0;0;0;0,00105869013860766;499;2
0;0;0;0;0;0;0;0
0;10;0;0;0;0,00145429432793716;497;4
0;0;0;0;0;0;0;0
0;10;0;0;0;0,00110781885356397;495;6
0;0;0;0;0;0;0;0
0;10;0;0;0;0,00723416097280196;493;8
0;0;0;0;0;0;0;0
0;10;0;0;0;0,00386826982061295;491;10
0;0;0;0;0;0;0;0
0;10;0;0,333333333333333;-0,333333333333333;0,000606245318072279;489;12
0;0;0;0;0;0;0;0
0;10;0;0;0;0,000336205518524215;487;14
0;0;0;0;0;0;0;0
0;10;0;0;0;0,000584528384178003;485;16
0;0;0;0;0;0;0;0
0;10;0;0;0;0,000500080543163151;483;18
0;0;0;0;0;0;0;0
0;10;0,333333333333333;0;0,333333333333333;0,000791173118224222;481;20
0;0;0;0;0;0;0;0
0;10;0;0,25;-0,25;0,000983709091157602;479;22
0;0;0;0;0;0;0;0
0;10;0,333333333333333;0;0,333333333333333;0,000592419087402218;477;24
0;0;0;0;0;0;0;0
0;10;0;0,2;-0,2;0,000422250176451797;475;26
0;0;0;0;0;0;0;0
0;10;0;0;0;0,000539938274342092;473;28
0;0;0;0;0;0;0;0
0;10;0;0;0;0,00058226310629834;471;30
0;0;0;0;0;0;0;0
0;10;0;0;0;0,000210465884904873;469;32
0;0;0;0;0;0;0;0
0;10;0;0;0;0,000789514790516261;467;34
0;0;0;0;0;0;0;0
0;10;0;0;0;0,000551382388049066;465;36
0;0;0;0;0;0;0;0
0;10;0,25;0;0,25;0,000919795869664066;463;38
0;0;0;0;0;0;0;0
0;10;0;0;0;0,000588639595814776;461;40
0;0;0;0;0;0;0;0
0;10;0;0;0;0,00048243291857576;459;42
0;0;0;0;0;0;0;0
0;10;0;0;0;0,000515523214790691;457;44
0;0;0;0;0;0;0;0
0;10;0;0;0;0,00064521312819339;455;46
0;0;0;0;0;0;0;0
0;10;0;0;0;0,000334086789210866;453;48
0;0;0;0;0;0;0;0
0;10;0;0;0;0,000337999697737889;451;50
0;0;0;0;0;0;0;0
0;10;0;0;0;0,000463085375331943;449;52
0;0;0;0;0;0;0;0
0;10;0;0;0;0,000363530527670855;447;54
0;0;0;0;0;0;0;0
0;10;0,142857142857143;0,142857142857143;0;0,000806778415805393;445;56
0;0;0;0;0;0;0;0
0;10;0;0;0;0,00102254839973306;443;58
0;0;0;0;0;0;0;0
0;10;0;0;0;0,000650146323353516;441;60
0;0;0;0;0;0;0;0
0;10;0,125;0;0,125;0,000706130641741679;439;62
0;0;0;0;0;0;0;0
0;10;0;0,111111111111111;-0,111111111111111;0,000574372023088308;437;64
0;0;0;0;0;0;0;0
0;10;0;0;0;0,000210637284220916;435;66
0;0;0;0;0;0;0;0
0;10;0;0;0;0,000464517917821467;433;68
0;0;0;0;0;0;0;0
0;10;0,125;0;0,125;0,000703076065352646;431;70
0;0;0;0;0;0;0;0
0;10;0,111111111111111;0;0,111111111111111;0,000634477193350281;429;72
0;0;0;0;0;0;0;0
0;10;0,1;0;0,1;0,000609351072314934;427;74
0;0;0;0;0;0;0;0
0;10;0,0833333333333333;0;0,0833333333333333;0,000777479136017679;425;76
0;0;0;0;0;0;0;0
0;10;0;0;0;0,000650638035283281;423;78
0;0;0;0;0;0;0;0
0;10;0,0666666666666667;0;0,0666666666666667;0,00067421345810523;421;80
0;0;0;0;0;0;0;0
0;10;0,0625;0;0,0625;0,000519835833630633;419;82
0;0;0;0;0;0;0;0
0;10;0;0;0;0,000660995711722945;417;84
0;0;0;0;0;0;0;0
0;10;0,0588235294117647;0,0588235294117647;0;0,000557941522563444;415;86
0;0;0;0;0;0;0;0
0;10;0;0,133333333333333;-0,133333333333333;0,000431490283003167;413;88
0;0;0;0;0;0;0;0
0;10;0;0,153846153846154;-0,153846153846154;0,000462142035403667;411;90
0;0;0;0;0;0;0;0
0;10;0,0909090909090909;0;0,0909090909090909;0,000466637801684722;409;92
0;0;0;0;0;0;0;0
0;10;0,0833333333333333;0;0,0833333333333333;0,000703577462416024;407;94
0;0;0;0;0;0;0;0
0;10;0;0;0;0,000628475112469025;405;96
0;0;0;0;0;0;0;0
0;10;0;0,0769230769230769;-0,0769230769230769;0,000403796197736963;403;98
0;0;0;0;0;0;0;0
0;10;0;0;0;0,000405204681276191;401;100
0;0;0;0;0;0;0;0
0;10;0,125;0;0,125;0,000859219689812013;399;102
0;0;0;0;0;0;0;0
0;10;0;0;0;0,00055473548490597;397;104
0;0;0;0;0;0;0;0
0;10;0;0,05;-0,05;0,000690088579255806;395;106
0;0;0;0;0;0;0;0
0;10;0,111111111111111;0,0555555555555556;0,0555555555555556;0,000792813273071081;393;108
0;0;0;0;0;0;0;0
0;10;0;0,05;-0,05;0,000575954278060517;391;110
0;0;0;0;0;0;0;0
0;10;0;0;0;0,000447634415144065;389;112
0;0;0;0;0;0;0;0
0;10;0,0526315789473684;0;0,0526315789473684;0,00054593616332034;387;114
0;0;0;0;0;0;0;0
0;10;0;0;0;0,000420985393713783;385;116
0;0;0;0;0;0;0;0
0;10;0,0476190476190476;0;0,0476190476190476;0,000504156352831625;383;118
0;0;0;0;0;0;0;0
0;10;0;0,0434782608695652;-0,0434782608695652;0,000541969922013889;381;120
0;0;0;0;0;0;0;0
0;10;0,136363636363636;0;0,136363636363636;0,000384259242440003;379;122
0;0;0;0;0;0;0;0
0;10;0,111111111111111;0;0,111111111111111;0,00033292316007449;377;124
0;0;0;0;0;0;0;0
0;10;0,133333333333333;0;0,133333333333333;0,00049711748244546;375;126
0;0;0;0;0;0;0;0
0;10;0,0571428571428571;0;0,0571428571428571;0,000711830065296981;373;128
0;0;0;0;0;0;0;0
0;10;0,025;0;0,025;0,000386016321428345;371;130
0;0;0;0;0;0;0;0
0;10;0,024390243902439;0;0,024390243902439;0,000343207662902155;369;132
0;0;0;0;0;0;0;0
0;10;0,0238095238095238;0;0,0238095238095238;0,000526217117622296;367;134
0;0;0;0;0;0;0;0
0;10;0,0612244897959184;0,0408163265306122;0,0204081632653061;0,000518216987658088;365;136
0;0;0;0;0;0;0;0
0;10;0,0545454545454545;0;0,0545454545454545;0,000445587245770691;363;138
0;0;0;0;0;0;0;0
0;10;0,0923076923076923;0;0,0923076923076923;0,000491101307586241;361;140
0;0;0;0;0;0;0;0
0;10;0,10126582278481;0,0126582278481013;0,0886075949367089;0,000598232492522321;359;142
0;0;0;0;0;0;0;0
0;10;0,0459770114942529;0,0229885057471264;0,0229885057471264;0,000544372658706654;357;144
0;0;0;0;0;0;0;0
0;10;0,0344827586206897;0,0114942528735632;0,0229885057471264;0,000599832451955487;355;146
0;0;0;0;0;0;0;0
0;10;0,127659574468085;0;0,127659574468085;0,000631439587309737;353;148
0;0;0;0;0;0;0;0
0;10;0,0476190476190476;0;0,0476190476190476;0,000709666094055288;351;150
0;0;0;0;0;0;0;0
0;10;0,0350877192982456;0,0175438596491228;0,0175438596491228;0,000543210544103418;349;152
0;0;0;0;0;0;0;0
0;10;0,00862068965517241;0,00862068965517241;0;0,000565082606247789;347;154
0;0;0;0;0;0;0;0
0;10;0,0655737704918033;0,0245901639344262;0,0409836065573771;0,000505346667009786;345;156
0;0;0;0;0;0;0;0
0;10;0,0588235294117647;0,0147058823529412;0,0441176470588235;0,000637121563188771;343;158
0;0;0;0;0;0;0;0
0;10;0,0408163265306122;0,00680272108843537;0,0340136054421769;0,000691757883874124;341;160
0;0;0;0;0;0;0;0
0;10;0,0129032258064516;0,0129032258064516;0;0,000500056580690132;339;162
0;0;0;0;0;0;0;0
0;10;0,0191082802547771;0,0127388535031847;0,00636942675159236;0,000500403714511244;337;164
0;0;0;0;0;0;0;0
0;10;0,0182926829268293;0;0,0182926829268293;0,000408630072165983;335;166
0;0;0;0;0;0;0;0
0;10;0,0285714285714286;0;0,0285714285714286;0,000431423818835731;333;168
0;0;0;0;0;0;0;0
0;10;0,0732984293193717;0;0,0732984293193717;0,000512778110448752;331;170
0;0;0;0;0;0;0;0
0;10;0,0841121495327103;0;0,0841121495327103;0,000570613016859189;329;172
0;0;0;0;0;0;0;0
0;10;0,084;0,04;0,044;0,000716280227570136;327;174
0;0;0;0;0;0;0;0
0;10;0,0261194029850746;0,041044776119403;-0,0149253731343284;0,000668301899598675;325;176
0;0;0;0;0;0;0;0
0;10;0,0449438202247191;0,0262172284644195;0,0187265917602996;0,000696129765519325;323;178
0;0;0;0;0;0;0;0
0;10;0,017921146953405;0,025089605734767;-0,00716845878136201;0,000562969313285544;321;180
0;0;0;0;0;0;0;0
0;10;0,0251798561151079;0,00719424460431655;0,0179856115107914;0,000450026056517828;319;182
0;0;0;0;0;0;0;0
0;10;0,0174825174825175;0,013986013986014;0,0034965034965035;0,000444775559661415;317;184
0;0;0;0;0;0;0;0
0;10;0,0515463917525773;0,00687285223367698;0,0446735395189003;0,000498511989494207;315;186
0;0;0;0;0;0;0;0
0;10;0,0632911392405063;0,0253164556962025;0,0379746835443038;0,000697064662794652;313;188
0;0;0;0;0;0;0;0
