"plasticidade";"replications";"speciation";"extinction";"diversif";"traitevolution";"timestep";"timesimulation"
0;0;0;0;0;0;0;0
0;5;0,0394736842105263;0;0,0394736842105263;0,000471304216454628;365;136
0;0;0;0;0;0;0;0
0;5;0,154761904761905;0,0119047619047619;0,142857142857143;0,00058013946472406;363;138
0;0;0;0;0;0;0;0
0;5;0,0707070707070707;0;0,0707070707070707;0,00060858551747387;361;140
0;0;0;0;0;0;0;0
0;5;0,122641509433962;0,0283018867924528;0,0943396226415094;0,000629210367578652;359;142
0;0;0;0;0;0;0;0
0;5;0,0512820512820513;0,00854700854700855;0,0427350427350427;0,000562690663544925;357;144
0;0;0;0;0;0;0;0
0;5;0,048;0,032;0,016;0,000662403311844183;355;146
0;0;0;0;0;0;0;0
0;5;0,016260162601626;0,024390243902439;-0,00813008130081301;0,000517220887867796;353;148
0;0;0;0;0;0;0;0
0;5;0,04;0,032;0,008;0,000524793033857465;351;150
0;0;0;0;0;0;0;0
0;5;0,015625;0,03125;-0,015625;0,000550653417632045;349;152
0;0;0;0;0;0;0;0
0;5;0,0393700787401575;0,0078740157480315;0,031496062992126;0,000430158097292993;347;154
0;0;0;0;0;0;0;0
0;5;0,0378787878787879;0;0,0378787878787879;0,000436989401940931;345;156
0;0;0;0;0;0;0;0
0;5;0,0928571428571429;0,00714285714285714;0,0857142857142857;0,00044854859995841;343;158
0;0;0;0;0;0;0;0
0;5;0,0807453416149068;0;0,0807453416149068;0,000409339782697584;341;160
0;0;0;0;0;0;0;0
0;5;0,113989637305699;0,0466321243523316;0,0673575129533679;0,000584697229300673;339;162
0;0;0;0;0;0;0;0
0;5;0,027906976744186;0;0,027906976744186;0,000488766488137275;337;164
0;0;0;0;0;0;0;0
0;5;0,0338983050847458;0;0,0338983050847458;0,000410728508940113;335;166
0;0;0;0;0;0;0;0
0;5;0,0393700787401575;0;0,0393700787401575;0,000453833984667251;333;168
0;0;0;0;0;0;0;0
0;5;0,0293040293040293;0,0293040293040293;0;0,000503166266813941;331;170
0;0;0;0;0;0;0;0
0;5;0,0629370629370629;0;0,0629370629370629;0,000495400402526096;329;172
0;0;0;0;0;0;0;0
0;5;0,0453074433656958;0;0,0453074433656958;0,000468382177482924;327;174
0;0;0;0;0;0;0;0
0;5;0,06158357771261;0,00586510263929619;0,0557184750733138;0,000485538024195122;325;176
0;0;0;0;0;0;0;0
0;5;0,0591397849462366;0,010752688172043;0,0483870967741935;0,000488850489198906;323;178
0;0;0;0;0;0;0;0
0;5;0,105882352941176;0,0305882352941176;0,0752941176470588;0,000719959853156263;321;180
0;0;0;0;0;0;0;0
0;5;0,0702127659574468;0,0553191489361702;0,0148936170212766;0,000753151240134434;319;182
0;0;0;0;0;0;0;0
0;5;0,0743099787685775;0,0191082802547771;0,0552016985138004;0,000692195118247566;317;184
0;0;0;0;0;0;0;0
0;5;0,0587002096436059;0,0314465408805031;0,0272536687631027;0,000650470842918486;315;186
0;0;0;0;0;0;0;0
0;5;0,0226337448559671;0,0164609053497942;0,00617283950617284;0,000599096415076801;313;188
0;0;0;0;0;0;0;0
0;5;0,0323232323232323;0,00808080808080808;0,0242424242424242;0,000550461813564094;311;190
0;0;0;0;0;0;0;0
0;5;0,0321931589537223;0,00402414486921529;0,028169014084507;0,000573014501231421;309;192
0;0;0;0;0;0;0;0
0;5;0,0562851782363977;0,0450281425891182;0,0112570356472795;0,000719946824834455;307;194
0;0;0;0;0;0;0;0
0;5;0,0562851782363977;0,0562851782363977;0;0,000757905173035472;305;196
0;0;0;0;0;0;0;0
0;5;0,033271719038817;0,0277264325323475;0,0055452865064695;0,000635136211217388;303;198
0;0;0;0;0;0;0;0
0;5;0,0380434782608696;0,0144927536231884;0,0235507246376812;0,000604026104009348;301;200
0;0;0;0;0;0;0;0
0;5;0,0268336314847943;0,00715563506261181;0,0196779964221825;0,000516918264421198;299;202
0;0;0;0;0;0;0;0
0;5;0,0220713073005093;0,0271646859083192;-0,00509337860780985;0,000471228348893574;297;204
0;0;0;0;0;0;0;0
0;5;0,0387205387205387;0,00168350168350168;0,037037037037037;0,000481322970465528;295;206
0;0;0;0;0;0;0;0
0;5;0,0432;0,0016;0,0416;0,000471112649165644;293;208
0;0;0;0;0;0;0;0
0;5;0,104105571847507;0,00586510263929619;0,0982404692082112;0,000448572911855512;291;210
0;0;0;0;0;0;0;0
0;5;0,140897755610973;0,013715710723192;0,127182044887781;0,000563340171847762;289;212
0;0;0;0;0;0;0;0
0;5;0,0797174571140262;0,00201816347124117;0,0776992936427851;0,000522564507516642;287;214
0;0;0;0;0;0;0;0
0;5;0,0730186999109528;0,0106856634016028;0,06233303650935;0,000575740840375356;285;216
0;0;0;0;0;0;0;0
